aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.19,0.43,-0.665,-12.927,6.462999999999999,-19.329,None,3,f
-0.207,0.43,-0.654,-12.5,6.89,-19.268,None,3,f
-0.212,0.4270000000000001,-0.647,-11.707,6.829,-19.146,None,3,f
-0.212,0.433,-0.644,-11.28,6.707000000000002,-18.78,None,3,f
-0.215,0.439,-0.645,-10.793,7.073,-18.902,None,3,f
-0.212,0.4370000000000001,-0.631,-9.39,6.402,-18.841,None,3,f
-0.209,0.449,-0.63,-8.72,5.671,-18.78,None,3,f
-0.212,0.45,-0.631,-8.11,6.098,-18.841,None,3,f
-0.214,0.445,-0.632,-7.561,5.976,-18.841,None,3,f
-0.217,0.443,-0.631,-7.073,6.098,-18.841,None,3,f
-0.217,0.446,-0.635,-7.0120000000000005,6.646,-18.841,None,3,f
-0.218,0.452,-0.634,-6.462999999999999,7.134,-18.963,None,3,f
-0.211,0.452,-0.6459999999999999,-5.732,6.9510000000000005,-18.72,None,3,f
-0.211,0.454,-0.65,-5.183,6.524,-18.598,None,3,f
-0.206,0.455,-0.6559999999999999,-4.39,5.854,-18.537,None,3,f
-0.198,0.464,-0.6629999999999999,-3.841,5.244,-18.415,None,3,f
-0.189,0.468,-0.654,-3.5980000000000003,4.939,-18.415,None,3,f
-0.189,0.476,-0.649,-3.354,5.061,-18.232,None,3,f
-0.177,0.485,-0.653,-3.232,5.3660000000000005,-17.622,None,3,f
-0.177,0.49,-0.63,-3.232,5.549,-17.195,None,3,f
-0.187,0.487,-0.6409999999999999,-2.927,5.976,-16.829,None,3,f
-0.17800000000000002,0.489,-0.6409999999999999,-2.927,5.915,-16.463,None,3,f
-0.179,0.487,-0.638,-2.744,6.098,-16.098,None,3,f
-0.181,0.488,-0.636,-2.805,6.22,-15.549,None,3,f
-0.185,0.496,-0.633,-2.622,6.462999999999999,-15.549,None,3,f
-0.182,0.4970000000000001,-0.633,-2.622,6.707000000000002,-15.305,None,3,f
-0.17800000000000002,0.507,-0.6409999999999999,-2.5610000000000004,7.377999999999999,-14.939,None,3,f
-0.179,0.511,-0.652,-2.134,8.11,-14.817,None,3,f
-0.184,0.512,-0.66,-2.134,8.902000000000003,-14.755999999999998,None,3,f
-0.193,0.511,-0.667,-1.89,9.146,-14.573,None,3,f
-0.21,0.503,-0.672,-1.585,9.146,-14.268,None,3,f
-0.211,0.5,-0.6759999999999999,-1.037,8.72,-14.146,None,3,f
-0.215,0.504,-0.6779999999999999,-0.7929999999999999,8.293,-14.024,None,3,f
-0.218,0.501,-0.6779999999999999,-0.305,8.537,-13.841,None,3,f
-0.22,0.499,-0.685,0.366,8.72,-13.72,None,3,f
-0.224,0.506,-0.677,0.732,8.476,-13.537,None,3,f
-0.218,0.505,-0.675,1.646,8.049,-13.354,3beats_1,3,f
-0.214,0.499,-0.6709999999999999,2.866,7.622000000000001,-12.988,None,3,f
-0.213,0.507,-0.667,3.4760000000000004,7.683,-12.927,None,3,f
-0.214,0.505,-0.667,4.085,7.5,-12.683,None,3,f
-0.215,0.51,-0.67,4.512,7.134,-12.439,None,3,f
-0.211,0.511,-0.657,5.183,7.256,-12.439,None,3,f
-0.208,0.507,-0.66,5.976,8.11,-12.378,None,3,f
-0.205,0.508,-0.665,6.402,8.902000000000003,-12.255999999999998,None,3,f
-0.204,0.506,-0.664,6.9510000000000005,8.902000000000003,-11.829,None,3,f
-0.198,0.511,-0.655,7.439,8.658999999999999,-11.524,None,3,f
-0.203,0.511,-0.6459999999999999,8.171,8.597999999999999,-11.22,None,3,f
-0.201,0.509,-0.6459999999999999,8.476,9.024,-11.098,None,3,f
-0.203,0.514,-0.6459999999999999,8.72,9.756,-11.098,None,3,f
-0.198,0.516,-0.638,8.78,9.939,-11.037,None,3,f
-0.197,0.517,-0.649,9.085,10.061,-10.793,None,3,f
-0.199,0.524,-0.649,9.207,9.695,-10.671,None,3,f
-0.202,0.526,-0.653,9.146,9.634,-10.61,None,3,f
-0.196,0.526,-0.664,8.78,9.329,-10.488,None,3,f
-0.197,0.535,-0.67,8.902000000000003,8.72,-10.122,None,3,f
-0.205,0.534,-0.679,9.085,7.683,-10.061,None,3,f
-0.21,0.5429999999999999,-0.685,8.963,6.829,-10.0,None,3,f
-0.205,0.541,-0.7090000000000001,9.024,5.976,-9.878,None,3,f
-0.209,0.546,-0.716,9.268,3.1710000000000003,-10.0,None,3,f
-0.203,0.552,-0.716,9.512,0.732,-9.329,None,3,f
-0.205,0.55,-0.718,9.39,1.646,-8.841000000000003,None,3,f
-0.209,0.5539999999999999,-0.7240000000000001,9.024,2.866,-8.963,None,3,f
-0.201,0.55,-0.725,8.841000000000003,2.5,-9.146,None,3,f
-0.197,0.5489999999999999,-0.731,9.024,0.976,-9.329,None,3,f
-0.19,0.545,-0.73,9.512,0.244,-9.085,None,3,f
-0.191,0.5429999999999999,-0.7290000000000001,10.0,-0.4270000000000001,-8.72,None,3,f
-0.192,0.5429999999999999,-0.725,10.732,-1.22,-8.537,None,3,f
-0.191,0.5489999999999999,-0.73,11.463,-1.22,-8.597999999999999,None,3,f
-0.18600000000000005,0.555,-0.7290000000000001,12.073,-0.7929999999999999,-8.72,None,3,f
-0.18600000000000005,0.552,-0.728,12.439,-0.5489999999999999,-8.415,None,3,f
-0.183,0.55,-0.732,13.049,-0.915,-7.927,None,3,f
-0.182,0.561,-0.74,13.659,-1.098,-7.5,None,3,f
-0.183,0.551,-0.747,14.024,-1.707,-7.134,None,3,f
-0.197,0.537,-0.741,14.268,-2.5610000000000004,-6.646,None,3,f
-0.207,0.5489999999999999,-0.736,14.512,-2.256,-5.915,None,3,f
-0.193,0.5539999999999999,-0.737,14.878,-1.159,-5.671,None,3,f
-0.192,0.56,-0.737,15.427,0.183,-5.4270000000000005,None,3,f
-0.198,0.565,-0.737,15.549,1.098,-4.756,None,3,f
-0.203,0.564,-0.731,15.427,1.829,-4.024,None,3,f
-0.209,0.569,-0.735,14.939,3.11,-3.049,None,3,f
-0.218,0.583,-0.741,14.39,5.061,-2.378,None,3,f
-0.224,0.585,-0.738,14.085,7.073,-1.768,None,3,f
-0.229,0.578,-0.747,13.72,8.354,-1.037,None,3,f
-0.234,0.573,-0.7509999999999999,13.293,8.841000000000003,-0.4270000000000001,None,3,f
-0.236,0.5670000000000001,-0.754,12.866,9.268,0.244,None,3,f
-0.24,0.5670000000000001,-0.764,12.561,10.061,0.732,None,3,f
-0.245,0.57,-0.7709999999999999,11.951,11.28,1.098,None,3,f
-0.261,0.5770000000000001,-0.784,11.707,11.829,1.402,None,3,f
-0.273,0.574,-0.8059999999999999,10.976,11.829,1.768,None,3,f
-0.277,0.5670000000000001,-0.818,10.0,11.524,2.134,None,3,f
-0.279,0.555,-0.833,9.695,10.976,2.439,None,3,f
-0.29100000000000004,0.5489999999999999,-0.848,9.512,10.793,2.744,None,3,f
-0.295,0.5429999999999999,-0.847,9.024,11.646,3.049,None,3,f
-0.294,0.539,-0.855,8.415,12.195,3.11,None,3,f
-0.302,0.541,-0.862,7.866,11.829,3.11,None,3,f
-0.28600000000000003,0.539,-0.868,7.439,11.524,3.354,None,3,f
-0.274,0.537,-0.87,6.646,11.159,3.4760000000000004,None,3,f
-0.261,0.534,-0.875,6.402,11.037,3.415,None,3,f
-0.253,0.5329999999999999,-0.879,6.22,10.793,3.354,None,3,f
-0.244,0.531,-0.885,6.22,10.427,3.11,None,3,f
-0.235,0.53,-0.888,6.037000000000001,10.122,2.988,None,3,f
-0.228,0.534,-0.895,5.792999999999998,9.756,2.622,None,3,f
-0.218,0.5329999999999999,-0.902,5.792999999999998,9.39,2.378,None,3,f
-0.207,0.539,-0.902,5.732,9.268,2.073,None,3,f
-0.2,0.539,-0.905,5.732,9.146,1.89,None,3,f
-0.2,0.536,-0.91,5.976,8.293,1.829,None,3,f
-0.194,0.535,-0.906,6.22,7.134,1.402,None,3,f
-0.17600000000000002,0.5379999999999999,-0.912,6.707000000000002,6.402,1.098,None,3,f
-0.163,0.5429999999999999,-0.9,7.073,6.28,0.8540000000000001,None,3,f
-0.155,0.542,-0.892,7.5,5.976,0.6709999999999999,None,3,f
-0.142,0.544,-0.884,7.622000000000001,5.915,0.61,None,3,f
-0.136,0.547,-0.879,7.561,6.22,0.488,None,3,f
-0.126,0.55,-0.875,7.561,6.341,0.366,None,3,f
-0.115,0.5489999999999999,-0.8640000000000001,7.866,6.28,0.488,None,3,f
-0.115,0.551,-0.8540000000000001,7.744,6.524,0.6709999999999999,None,3,f
-0.109,0.557,-0.848,7.805,6.89,0.7929999999999999,None,3,f
-0.111,0.556,-0.843,7.5,6.9510000000000005,1.159,None,3,f
-0.106,0.555,-0.835,7.439,6.829,1.524,None,3,f
-0.105,0.5579999999999999,-0.833,7.683,6.9510000000000005,1.585,None,3,f
-0.1,0.555,-0.825,7.622000000000001,7.134,1.89,None,3,f
-0.098,0.556,-0.825,7.744,7.439,2.195,None,3,f
-0.108,0.5539999999999999,-0.833,7.561,7.5,2.256,None,3,f
-0.115,0.55,-0.833,7.377999999999999,7.987999999999999,2.5,None,3,f
-0.125,0.544,-0.8320000000000001,7.317,8.354,2.5610000000000004,None,3,f
-0.135,0.542,-0.8340000000000001,7.134,8.476,2.866,None,3,f
-0.13699999999999998,0.542,-0.8340000000000001,7.073,8.537,3.293,None,3,f
-0.145,0.537,-0.831,6.829,8.72,3.78,None,3,f
-0.15,0.53,-0.823,6.89,9.207,4.146,None,3,f
-0.155,0.53,-0.8220000000000001,7.073,9.451,4.39,None,3,f
-0.154,0.527,-0.818,7.134,9.817,4.634,None,3,f
-0.156,0.529,-0.812,7.195,10.427,4.878,None,3,f
-0.159,0.53,-0.8109999999999999,7.439,10.854,5.305,None,3,f
-0.16,0.531,-0.812,7.744,11.402,5.488,None,3,f
-0.153,0.529,-0.804,7.866,12.195,5.671,None,3,f
-0.155,0.527,-0.81,7.805,12.927,5.732,None,3,f
-0.162,0.529,-0.8,7.866,13.415,5.792999999999998,None,3,f
-0.159,0.523,-0.802,7.866,14.024,5.61,None,3,f
-0.158,0.525,-0.8029999999999999,8.049,14.512,5.4270000000000005,None,3,f
-0.162,0.524,-0.8,8.171,15.061,5.61,None,3,f
-0.155,0.528,-0.79,8.232000000000001,15.549,5.61,None,3,f
-0.152,0.525,-0.79,8.293,15.976,5.61,None,3,f
-0.146,0.528,-0.782,8.537,16.159000000000002,5.671,None,3,f
-0.147,0.529,-0.7809999999999999,8.72,16.037,5.4270000000000005,None,3,f
-0.145,0.536,-0.775,9.024,15.976,5.183,None,3,f
-0.13699999999999998,0.539,-0.767,9.573,15.854,5.061,None,3,f
-0.128,0.54,-0.762,10.0,15.854,4.756,None,3,f
-0.122,0.536,-0.7609999999999999,10.305,15.488,4.4510000000000005,None,3,f
-0.112,0.541,-0.758,10.732,15.0,4.085,None,3,f
-0.103,0.542,-0.752,11.22,14.634,3.659,None,3,f
-0.094,0.541,-0.745,11.524,14.207,3.415,None,3,f
-0.09,0.5379999999999999,-0.735,11.89,13.963,3.11,None,3,f
-0.077,0.536,-0.728,12.317,13.902,2.5610000000000004,None,3,f
-0.068,0.539,-0.727,12.927,13.72,2.256,None,3,f
-0.06,0.536,-0.71,13.293,14.024,1.646,None,3,f
-0.042,0.536,-0.705,13.72,14.207,0.976,None,3,f
-0.033,0.535,-0.7,14.146,14.207,0.61,None,3,f
-0.022,0.531,-0.6920000000000001,14.573,14.573,0.305,None,3,f
-0.014,0.527,-0.6829999999999999,15.122,14.755999999999998,0.0,None,3,f
0.001,0.526,-0.6809999999999999,15.732,14.695,-0.488,None,3,f
0.006,0.523,-0.679,16.22,15.305,-1.037,None,3,f
0.015,0.521,-0.677,17.012,15.488,-1.402,None,3,f
0.022,0.516,-0.667,17.622,15.366,-1.829,None,3,f
0.029,0.517,-0.669,18.11,15.244000000000002,-2.012,None,3,f
0.034,0.512,-0.657,19.024,15.366,-2.256,None,3,f
0.04,0.509,-0.655,19.756,15.976,-2.6830000000000003,None,3,f
0.048,0.509,-0.6459999999999999,20.366,17.317,-3.232,None,3,f
0.05,0.507,-0.648,21.28,18.415,-3.72,None,3,f
0.054000000000000006,0.5,-0.643,22.012,18.902,-4.268,None,3,f
0.059,0.501,-0.634,22.561,19.024,-4.756,None,3,f
0.069,0.496,-0.623,23.293000000000006,19.085,-5.4270000000000005,None,3,f
0.07200000000000001,0.4970000000000001,-0.618,24.024,18.902,-6.22,None,3,f
0.076,0.498,-0.61,25.122,18.354,-7.5,None,3,f
0.079,0.498,-0.594,26.341,17.622,-8.415,None,3,f
0.087,0.5,-0.594,27.5,17.012,-9.207,None,3,f
0.091,0.5,-0.589,28.598000000000006,16.22,-10.061,None,3,f
0.099,0.499,-0.5770000000000001,30.366,15.61,-11.037,None,3,f
0.104,0.498,-0.5670000000000001,31.768,14.573,-11.89,None,3,f
0.107,0.498,-0.5660000000000001,32.927,13.293,-12.866,None,3,f
0.11,0.493,-0.555,34.207,12.683,-13.902,None,3,f
0.127,0.49,-0.542,35.61,12.683,-14.817,None,3,f
0.14,0.48,-0.535,36.951,12.561,-15.732,None,3,f
0.15,0.48,-0.534,38.232,12.683,-16.585,None,3,f
0.17,0.481,-0.516,39.512,12.683,-17.317,None,3,f
0.18,0.477,-0.513,40.732,12.622,-18.11,None,3,f
0.194,0.476,-0.503,42.378,12.5,-19.024,None,3,f
0.205,0.478,-0.489,43.78,12.622,-19.634,None,3,f
0.202,0.475,-0.477,45.427,12.866,-20.366,None,3,f
0.203,0.474,-0.473,46.768,12.805,-21.159,None,3,f
0.209,0.469,-0.47,47.744,12.866,-21.646,None,3,f
0.215,0.462,-0.459,49.146,12.988,-22.317,None,3,f
0.218,0.454,-0.458,50.488,12.988,-22.988000000000003,None,3,f
0.211,0.443,-0.454,51.524,12.744000000000002,-23.476,None,3,f
0.207,0.435,-0.452,52.744,12.622,-23.78,None,3,f
0.196,0.426,-0.453,54.146,12.927,-24.207,None,3,f
0.194,0.423,-0.439,55.244,13.232,-24.512,None,3,f
0.19,0.42,-0.4370000000000001,56.524,13.354,-25.0,None,3,f
0.193,0.418,-0.43,57.86600000000001,13.598,-25.488000000000003,None,3,f
0.189,0.414,-0.436,58.902,14.085,-25.915,None,3,f
0.18,0.418,-0.438,60.244,15.0,-26.463,None,3,f
0.174,0.414,-0.436,61.646,15.976,-27.012,None,3,f
0.168,0.408,-0.4370000000000001,62.5,17.622,-27.683000000000003,None,3,f
0.166,0.411,-0.4370000000000001,63.841,19.024,-28.293000000000006,None,3,f
0.158,0.408,-0.4370000000000001,65.42699999999999,19.634,-28.659,None,3,f
0.159,0.398,-0.435,67.134,19.451,-28.963,None,3,f
0.145,0.398,-0.4370000000000001,68.902,19.024,-29.634,None,3,f
0.147,0.399,-0.425,70.488,18.476,-30.305,None,3,f
0.146,0.397,-0.424,72.134,17.927,-31.159,None,3,f
0.14,0.395,-0.421,73.65899999999998,17.134,-31.951,None,3,f
0.135,0.393,-0.424,75.0,16.28,-32.5,None,3,f
0.135,0.385,-0.422,76.829,15.366,-33.049,None,3,f
0.133,0.381,-0.428,78.293,14.817,-33.598,None,3,f
0.136,0.38,-0.434,79.207,14.451,-33.963,None,3,f
0.134,0.382,-0.424,80.305,13.72,-34.207,None,3,f
0.132,0.377,-0.422,81.22,12.683,-34.695,None,3,f
0.132,0.377,-0.422,81.95100000000002,12.073,-35.0,None,3,f
0.13699999999999998,0.376,-0.424,82.927,11.89,-35.183,None,3,f
0.138,0.374,-0.422,83.598,12.255999999999998,-35.427,None,3,f
0.14400000000000002,0.373,-0.428,84.329,12.439,-35.427,None,3,f
0.14400000000000002,0.377,-0.433,85.244,12.5,-35.488,None,3,f
0.145,0.376,-0.452,86.15899999999998,12.317,-35.61,None,3,f
0.14800000000000002,0.363,-0.459,87.134,11.829,-35.366,None,3,f
0.14400000000000002,0.354,-0.471,87.744,11.829,-35.366,None,3,f
0.128,0.35,-0.485,88.29299999999998,12.866,-35.488,None,3,f
0.118,0.342,-0.499,88.78,14.024,-35.671,None,3,f
0.112,0.327,-0.516,89.26799999999999,15.183,-35.854,None,3,f
0.097,0.317,-0.531,89.573,16.402,-35.976,None,3,f
0.094,0.305,-0.5429999999999999,89.81700000000002,17.561,-36.28,None,3,f
0.081,0.29,-0.556,89.939,18.537,-36.524,None,3,f
0.069,0.287,-0.562,90.122,19.695,-36.768,None,3,f
0.064,0.28300000000000003,-0.564,90.61,20.915,-37.073,None,3,f
0.054000000000000006,0.275,-0.5720000000000001,90.732,21.829,-37.5,None,3,f
0.046,0.274,-0.59,90.915,22.927,-38.171,None,3,f
0.044,0.272,-0.6,91.402,24.024,-38.841,None,3,f
0.037000000000000005,0.276,-0.614,91.951,25.0,-39.512,None,3,f
0.036000000000000004,0.271,-0.618,92.866,25.915,-40.0,None,3,f
0.03,0.271,-0.626,93.78,25.854,-40.61,None,3,f
0.028,0.268,-0.647,94.817,25.305,-40.976000000000006,None,3,f
0.03,0.259,-0.654,96.098,24.207,-41.524,None,3,f
0.034,0.254,-0.6629999999999999,97.744,22.927,-41.89,None,3,f
0.042,0.254,-0.672,99.207,21.646,-42.13399999999999,None,3,f
0.042,0.256,-0.677,100.732,20.0,-42.43899999999999,None,3,f
0.042,0.253,-0.6779999999999999,102.134,18.049,-42.43899999999999,None,3,f
0.044,0.249,-0.675,103.415,16.159000000000002,-42.5,None,3,f
0.053,0.25,-0.675,105.061,14.695,-42.56100000000001,None,3,f
0.053,0.252,-0.675,106.402,13.171,-42.317,None,3,f
0.059,0.25,-0.6659999999999999,107.5,11.768,-42.012,None,3,f
0.062,0.25,-0.662,108.537,10.915,-41.82899999999999,None,3,f
0.06,0.25,-0.6579999999999999,109.329,10.61,-41.585,None,3,f
0.061,0.258,-0.655,109.268,10.427,-40.976000000000006,None,3,f
0.062,0.254,-0.647,109.512,10.366,-40.244,None,3,f
0.055,0.247,-0.649,109.573,10.671,-39.634,None,3,f
0.047,0.244,-0.6579999999999999,109.451,11.524,-38.902,None,3,f
0.049,0.242,-0.664,109.146,13.354,-38.293,None,3,f
0.037000000000000005,0.241,-0.67,108.537,15.61,-37.927,None,3,f
0.025,0.225,-0.6809999999999999,108.11,17.683,-37.439,None,3,f
0.017,0.21600000000000005,-0.698,107.561,19.329,-37.134,None,3,f
0.001,0.207,-0.7170000000000001,107.378,20.61,-37.073,None,3,f
-0.005,0.196,-0.7440000000000001,106.951,22.073,-37.012,None,3,f
-0.023,0.188,-0.768,106.524,23.537,-37.195,None,3,f
-0.039,0.17600000000000002,-0.792,106.098,25.183000000000003,-37.439,None,3,f
-0.052000000000000005,0.158,-0.8140000000000001,105.793,27.439,-37.988,None,3,f
-0.062,0.139,-0.836,105.305,28.963,-38.659,None,3,f
-0.078,0.121,-0.857,104.939,29.939,-39.329,None,3,f
-0.083,0.1,-0.875,104.817,30.488000000000003,-40.183,None,3,f
-0.084,0.096,-0.892,104.512,30.122,-40.915,None,3,f
-0.083,0.087,-0.902,104.573,29.085,-42.012,None,3,f
-0.077,0.08199999999999999,-0.913,105.061,28.293000000000006,-43.17100000000001,None,3,f
-0.07200000000000001,0.081,-0.924,105.366,27.622,-44.268,None,3,f
-0.065,0.08,-0.936,105.61,27.134,-45.183,None,3,f
-0.045,0.076,-0.944,106.402,26.341,-46.098,None,3,f
-0.026,0.081,-0.95,106.646,25.305,-46.951,None,3,f
-0.008,0.083,-0.955,107.134,24.085,-47.378,None,3,f
0.012,0.08900000000000001,-0.958,107.927,22.927,-47.927,None,3,f
0.023,0.091,-0.969,108.598,21.707,-48.354,None,3,f
0.044,0.094,-0.963,109.268,20.183,-48.659,None,3,f
0.058,0.098,-0.96,110.0,18.659,-49.32899999999999,None,3,f
0.076,0.098,-0.956,110.915,15.61,-49.63399999999999,None,3,f
0.09,0.106,-0.955,111.951,12.439,-49.695,None,3,f
0.106,0.115,-0.952,113.293,10.61,-49.573,None,3,f
0.115,0.118,-0.946,114.695,9.878,-49.207,None,3,f
0.117,0.115,-0.932,115.305,8.902000000000003,-49.268,None,3,f
0.108,0.112,-0.93,115.244,7.744,-48.963,None,3,f
0.103,0.11,-0.922,114.878,7.134,-48.415,None,3,f
0.091,0.104,-0.927,113.72,7.5,-47.86600000000001,None,3,f
0.084,0.098,-0.932,112.317,8.841000000000003,-47.13399999999999,None,3,f
0.076,0.094,-0.92,110.976,10.793,-46.341,None,3,f
0.063,0.08800000000000001,-0.922,109.573,13.354,-45.793,None,3,f
0.06,0.085,-0.926,107.988,15.732,-45.122,None,3,f
0.05,0.087,-0.933,106.646,17.195,-44.695,None,3,f
0.037000000000000005,0.08800000000000001,-0.942,105.427,17.927,-44.024,None,3,f
0.019,0.08199999999999999,-0.96,104.634,17.744,-43.659,None,3,f
-0.008,0.076,-0.984,104.268,17.073,-43.598,None,3,f
-0.033,0.069,-1.006,103.598,16.098,-43.476000000000006,None,3,f
-0.053,0.057,-1.042,102.927,15.122,-43.415,None,3,f
-0.073,0.034,-1.077,102.622,13.78,-43.354,None,3,f
-0.093,0.003,-1.109,101.951,12.134,-43.415,None,3,f
-0.118,-0.022,-1.135,101.037,10.427,-43.354,None,3,f
-0.129,-0.036000000000000004,-1.155,100.366,8.597999999999999,-43.415,None,3,f
-0.14300000000000002,-0.045,-1.169,99.756,7.377999999999999,-43.598,None,3,f
-0.15,-0.052000000000000005,-1.17,99.695,6.646,-43.78,None,3,f
-0.156,-0.061,-1.177,99.939,6.037000000000001,-44.207,None,3,f
-0.15,-0.062,-1.18,99.817,6.098,-44.512,None,3,f
-0.136,-0.064,-1.189,100.061,5.61,-44.878,None,3,f
-0.123,-0.061,-1.1909999999999998,100.061,5.0,-45.183,None,3,f
-0.11,-0.054000000000000006,-1.193,99.878,4.329,-45.427,None,3,f
-0.098,-0.045,-1.203,99.756,4.146,-45.305,None,3,f
-0.085,-0.046,-1.208,99.695,3.902,-45.549,None,3,f
-0.073,-0.047,-1.213,99.329,3.293,-45.732,None,3,f
-0.068,-0.049,-1.213,99.146,2.134,-45.67100000000001,None,3,f
-0.059,-0.054000000000000006,-1.212,99.085,0.4270000000000001,-45.549,None,3,f
-0.053,-0.054000000000000006,-1.214,98.659,-0.5489999999999999,-45.61,None,3,f
-0.053,-0.05,-1.213,98.11,-0.732,-45.305,None,3,f
-0.051,-0.05,-1.207,96.829,-0.61,-45.244,None,3,f
-0.046,-0.05,-1.204,95.366,-0.244,-44.817,None,3,f
-0.048,-0.052000000000000005,-1.208,93.415,0.122,-44.207,None,3,f
-0.048,-0.062,-1.211,90.915,0.61,-43.415,None,3,f
-0.051,-0.07,-1.22,88.537,1.159,-42.622,None,3,f
-0.044,-0.075,-1.228,86.098,1.524,-41.707,None,3,f
-0.05,-0.083,-1.238,83.476,2.5610000000000004,-40.915,None,3,f
-0.058,-0.086,-1.253,81.098,3.963,-40.427,None,3,f
-0.068,-0.093,-1.265,78.902,5.61,-40.122,None,3,f
-0.073,-0.095,-1.285,76.768,6.89,-39.756,None,3,f
-0.083,-0.08800000000000001,-1.3119999999999998,75.061,7.622000000000001,-39.146,None,3,f
-0.08900000000000001,-0.087,-1.348,73.53699999999998,7.622000000000001,-38.659,None,3,f
-0.11,-0.09,-1.3730000000000002,72.195,7.073,-38.293,None,3,f
-0.126,-0.104,-1.4069999999999998,71.098,6.768,-38.171,None,3,f
-0.139,-0.123,-1.43,69.756,7.0120000000000005,-37.988,None,3,f
-0.158,-0.142,-1.444,68.78,7.377999999999999,-37.683,None,3,f
-0.173,-0.149,-1.472,67.805,7.927,-37.439,None,3,f
-0.185,-0.153,-1.487,66.768,8.171,-37.317,None,3,f
-0.199,-0.163,-1.486,65.915,8.049,-37.134,None,3,f
-0.196,-0.16899999999999998,-1.5,65.305,7.866,-36.951,None,3,f
-0.201,-0.17,-1.5,65.122,7.561,-36.646,None,3,f
-0.201,-0.166,-1.5019999999999998,65.42699999999999,6.89,-36.402,None,3,f
-0.195,-0.165,-1.497,65.793,6.159,-36.463,None,3,f
-0.189,-0.161,-1.4880000000000002,65.61,5.061,-36.463,None,3,f
-0.179,-0.166,-1.487,65.54899999999999,3.902,-36.341,None,3,f
-0.177,-0.16699999999999998,-1.477,65.183,2.866,-36.037,None,3,f
-0.172,-0.16699999999999998,-1.462,65.0,2.012,-35.915,None,3,f
-0.171,-0.16899999999999998,-1.452,64.57300000000001,1.463,-35.671,None,3,f
-0.175,-0.166,-1.44,64.512,0.915,-35.366,None,3,f
-0.174,-0.168,-1.435,63.902,0.7929999999999999,-35.183,None,3,f
-0.17,-0.168,-1.418,62.683,0.366,-34.939,None,3,f
-0.162,-0.173,-1.401,61.89,0.366,-34.512,None,3,f
-0.163,-0.174,-1.393,60.36600000000001,1.098,-34.146,None,3,f
-0.162,-0.168,-1.378,58.476000000000006,2.012,-33.598,None,3,f
-0.161,-0.16399999999999998,-1.3730000000000002,56.524,2.622,-32.805,None,3,f
-0.152,-0.161,-1.3769999999999998,54.32899999999999,3.415,-32.012,None,3,f
-0.146,-0.158,-1.375,52.073,4.634,-31.037,None,3,f
-0.147,-0.156,-1.378,49.93899999999999,5.4270000000000005,-29.817,None,3,f
-0.155,-0.159,-1.389,47.195,6.402,-28.72,None,3,f
-0.158,-0.168,-1.392,44.817,7.439,-27.744,None,3,f
-0.16399999999999998,-0.16699999999999998,-1.409,42.622,8.171,-26.768,None,3,f
-0.168,-0.16,-1.4240000000000002,40.549,8.597999999999999,-25.976,None,3,f
-0.18,-0.155,-1.44,38.354,8.841000000000003,-25.061,None,3,f
-0.189,-0.156,-1.472,36.159,9.146,-24.146,None,3,f
-0.202,-0.166,-1.495,34.268,9.817,-23.415,None,3,f
-0.214,-0.174,-1.509,32.5,10.549,-22.561,None,3,f
-0.233,-0.185,-1.534,30.549,11.098,-21.524,None,3,f
-0.246,-0.188,-1.548,29.085,11.341,-20.61,None,3,f
-0.265,-0.193,-1.56,27.5,11.22,-20.0,None,3,f
-0.281,-0.203,-1.571,25.915,10.61,-19.085,None,3,f
-0.292,-0.205,-1.5830000000000002,24.817,10.366,-18.354,None,3,f
-0.305,-0.206,-1.585,23.963,10.61,-17.805,None,3,f
-0.307,-0.199,-1.5930000000000002,23.293000000000006,10.61,-17.439,None,3,f
-0.301,-0.198,-1.594,22.378,10.793,-16.829,None,3,f
-0.299,-0.198,-1.591,21.829,10.793,-16.340999999999998,None,3,f
-0.295,-0.188,-1.592,21.402,10.854,-15.671,None,3,f
-0.29600000000000004,-0.185,-1.578,20.793000000000006,10.305,-15.183,None,3,f
-0.298,-0.192,-1.567,20.305,10.305,-14.878,None,3,f
-0.3,-0.191,-1.555,19.695,10.122,-14.268,None,3,f
-0.29100000000000004,-0.189,-1.536,19.573,9.573,-13.841,None,3,f
-0.287,-0.192,-1.515,19.634,8.78,-13.598,None,3,f
-0.276,-0.19,-1.497,19.573,8.232000000000001,-13.171,None,3,f
-0.271,-0.185,-1.474,19.146,7.805,-12.866,None,3,f
-0.265,-0.181,-1.449,19.024,7.439,-12.5,None,3,f
-0.254,-0.17800000000000002,-1.431,18.902,6.402,-12.317,None,3,f
-0.241,-0.17,-1.411,18.293,5.244,-12.134,None,3,f
-0.241,-0.171,-1.396,18.232,4.085,-11.951,None,3,f
-0.24,-0.174,-1.383,17.927,2.622,-11.707,None,3,f
-0.225,-0.173,-1.37,17.256,1.524,-11.646,None,3,f
-0.221,-0.171,-1.351,16.646,0.976,-11.463,None,3,f
-0.213,-0.172,-1.331,15.976,0.366,-11.28,None,3,f
-0.202,-0.171,-1.319,15.0,-0.122,-11.037,None,3,f
-0.194,-0.17,-1.305,14.085,-0.061,-10.854,None,3,f
-0.183,-0.172,-1.3019999999999998,12.866,0.183,-10.732,None,3,f
-0.174,-0.174,-1.2990000000000002,11.768,0.6709999999999999,-10.793,None,3,f
