aX,aY,aZ,gX,gY,gZ,label
0.898,-0.7290000000000001,0.32299999999999995,-110.718,28.259,-61.89,None
0.6990000000000001,-0.39,-0.13,-90.271,18.372,-63.721,None
0.568,-0.038,-0.8859999999999999,-44.37300000000001,23.987,-60.242,None
0.495,0.319,-1.525,-18.616,53.223,-47.119,None
0.47,0.53,-1.578,-15.991,95.52,-26.855,None
0.532,0.672,-1.351,-21.179,138.855,-2.8080000000000003,None
0.635,0.86,-0.951,-17.334,178.833,23.071,None
0.807,1.053,-0.426,-3.662,206.848,52.856,None
1.019,0.888,0.243,13.0,222.534,90.088,None
1.176,0.653,0.956,25.879,225.098,125.61,None
1.481,0.087,1.277,31.067,221.313,141.785,None
1.798,-0.8029999999999999,1.917,54.01600000000001,203.247,168.457,None
2.123,-1.832,1.861,72.876,177.795,180.847,None
2.467,-3.112,2.165,86.304,145.691,166.016,None
2.599,-3.977,2.59,91.675,93.323,109.131,None
2.632,-4.0,2.708,64.087,63.721,74.28,None
2.481,-4.0,2.359,1.587,5.797999999999999,-7.385,None
2.233,-3.957,1.615,-35.461,-37.842,-65.186,3beats_1
1.928,-3.022,0.8390000000000001,-53.528,-56.458,-109.619,None
1.685,-2.1590000000000003,0.408,-51.08600000000001,-55.969,-133.606,None
1.515,-1.729,0.396,-27.222,-44.617,-139.404,None
1.435,-1.694,0.467,5.859,-36.072,-140.686,None
1.4169999999999998,-1.787,0.484,29.175,-34.058,-149.35299999999995,None
1.405,-1.845,0.512,32.043,-35.278,-158.813,None
1.421,-1.785,0.464,43.64,-41.32100000000001,-182.617,None
1.472,-1.761,0.329,55.603,-47.607,-212.341,None
1.54,-1.477,0.218,55.786,-54.32100000000001,-252.747,None
1.654,-0.8690000000000001,0.119,45.715,-60.425,-293.762,None
1.7009999999999998,-0.132,0.133,29.236,-64.514,-320.801,None
1.5830000000000002,0.5870000000000001,0.147,23.01,-69.458,-330.6880000000001,None
1.367,1.2009999999999998,0.091,38.452,-72.083,-325.5,None
1.077,1.801,-0.049,53.162,-75.012,-305.3590000000001,None
0.852,2.067,-0.212,45.288,-77.454,-267.517,None
0.381,2.35,-0.595,13.794,-78.247,-240.479,None
-0.015,2.309,-0.978,-21.423,-71.777,-181.641,None
-0.276,2.201,-1.308,-38.879,-53.223,-122.07,None
-0.34700000000000003,2.029,-1.344,-44.617,-19.165,-62.43899999999999,None
-0.28800000000000003,1.957,-1.029,-46.448,18.799,-7.08,None
-0.111,1.663,-0.454,-60.547,49.988,50.78100000000001,None
0.128,1.081,0.243,-84.167,68.90899999999999,101.563,None
0.342,0.473,0.907,-111.084,72.571,133.179,None
0.453,-0.094,1.557,-128.357,62.317,146.667,None
0.537,-0.287,1.76,-131.34799999999998,51.27,129.761,None
0.536,-0.059,2.024,-139.16,17.944000000000006,134.52100000000002,None
0.597,0.605,1.945,-131.34799999999998,-19.226,134.338,None
0.747,1.037,1.4169999999999998,-113.037,-49.56100000000001,158.386,None
1.04,1.0659999999999998,1.18,-85.693,-64.148,197.998,3beats_2
1.435,0.619,1.234,-68.42,-74.158,241.333,None
1.6740000000000002,0.113,1.294,-53.467,-89.539,278.625,None
2.055,-0.877,1.293,-51.514,-103.821,287.2920000000001,None
2.396,-1.633,0.981,-33.02,-129.578,288.33,None
2.524,-2.767,0.46,-14.282,-153.748,279.48,None
2.285,-3.536,-0.423,1.709,-164.856,244.202,None
2.005,-3.763,-1.279,-3.784,-140.381,194.21400000000003,None
1.778,-3.727,-2.444,-25.452,-85.999,142.09,None
1.596,-3.959,-3.81,-12.268,-10.803,96.191,None
1.756,-3.584,-3.965,20.813,115.723,47.424,None
1.826,-2.885,0.7559999999999999,10.01,124.756,8.301,None
1.644,-2.5980000000000003,0.7829999999999999,-11.23,116.089,-3.967,None
1.416,-1.574,1.364,-64.758,69.763,-25.452,None
1.234,-1.13,0.799,-62.378,19.409,-33.569,None
1.079,-0.97,-0.381,-63.049,-2.136,-31.555,None
0.921,-0.846,-1.097,-72.14399999999998,4.15,-30.762,None
0.8290000000000001,-0.785,-1.385,-49.988,35.522,-34.79,None
0.82,-0.6509999999999999,-1.405,-8.606,78.67399999999998,-41.74800000000001,None
0.8370000000000001,-0.419,-1.161,2.075,117.737,-45.654,None
0.858,-0.174,-1.027,-4.15,152.588,-46.326,None
0.908,0.029,-0.8690000000000001,-7.69,179.138,-43.945,None
0.903,0.085,-0.745,-5.371,201.111,-39.551,None
0.902,0.297,-0.407,-1.77,210.205,-35.034,None
0.855,0.546,0.023,-5.92,220.642,-23.193,None
0.8320000000000001,0.7559999999999999,0.342,-19.043,219.421,-7.5070000000000014,None
0.745,0.887,0.728,-29.663,213.867,9.399,None
0.77,0.7120000000000001,1.107,-29.114,203.186,35.95,None
0.999,0.462,1.293,-18.372,187.927,62.012,None
1.291,-0.339,1.238,-20.813,183.35,72.937,None
1.804,-1.668,0.904,-17.7,181.458,89.72200000000002,3beats_3
2.161,-1.651,2.656,-28.015,146.912,96.436,None
2.333,-2.656,2.7430000000000003,-25.269,117.554,95.337,None
2.326,-3.285,3.527,-30.457,66.65,75.928,None
2.237,-3.645,3.59,-41.565,3.418,30.823,None
1.998,-4.0,2.965,-52.429,-24.658,2.197,None
1.793,-3.502,1.936,-41.931,-75.134,-66.28399999999999,None
1.731,-2.5380000000000003,1.134,-37.231,-96.619,-120.422,None
1.644,-1.794,0.991,-30.762,-92.773,-145.08100000000005,None
1.568,-1.555,1.399,-12.755999999999998,-87.34100000000002,-151.36700000000005,None
1.589,-1.706,1.771,2.502,-100.098,-157.776,None
1.641,-1.886,1.807,19.226,-126.953,-175.354,None
1.709,-1.662,1.459,36.865,-156.799,-206.787,None
1.724,-1.404,1.275,50.476000000000006,-178.894,-237.0,None
1.756,-0.755,0.7929999999999999,61.462,-188.232,-260.01,None
1.702,-0.133,-0.028,79.59,-201.233,-267.883,None
1.5659999999999998,0.232,-0.7440000000000001,95.947,-191.223,-276.001,None
1.382,0.512,-1.064,95.703,-164.856,-272.583,None
1.063,0.8140000000000001,-1.122,79.895,-134.338,-261.23,None
0.784,0.949,-1.042,64.148,-104.004,-239.502,None
0.518,0.973,-0.8859999999999999,28.931,-80.322,-212.219,None
0.306,0.865,-0.682,-22.705,-67.993,-179.26,None
-0.011,0.8140000000000001,-0.55,-151.79399999999995,-72.51,-151.245,None
-0.18,0.6990000000000001,-0.562,-223.816,-77.02600000000002,-125.61,None
-0.28600000000000003,0.541,-0.662,-279.297,-81.97,-104.675,None
-0.2,0.552,-0.85,-298.157,-80.2,-86.06,None
-0.298,0.474,-1.134,-272.095,-66.467,-74.585,None
-0.203,0.6709999999999999,-1.4169999999999998,-266.846,-51.636,-51.27,None
-0.18600000000000005,0.823,-1.571,-227.966,-13.245,-54.993,None
-0.104,1.121,-1.375,-186.584,40.894,-43.091,None
0.094,1.578,-1.014,-180.176,95.032,-21.423,None
0.168,2.004,-0.461,-230.286,130.981,6.897,None
0.435,2.322,-0.064,-200.5,153.564,38.208,None
0.648,2.69,0.005,-194.336,162.35399999999996,79.102,None
0.742,2.95,-0.0,-159.546,171.143,101.99,None
1.151,3.225,0.324,-102.295,200.867,163.33,None
1.835,2.772,1.021,-3.6010000000000004,228.577,247.803,None
2.478,1.401,1.898,59.753,228.516,334.106,None
2.897,0.075,2.215,92.041,195.312,387.878,None
3.024,-0.8140000000000001,2.1790000000000003,103.699,172.91299999999995,408.936,None
3.094,-2.763,2.174,88.37899999999998,127.747,419.983,None
2.698,-3.999,2.219,71.655,89.478,370.17800000000005,None
2.219,-4.0,1.883,61.523,58.289,287.415,None
1.864,-4.0,1.85,4.883,35.583,199.036,None
1.705,-4.0,1.612,-6.226,27.527,157.043,None
1.43,-3.693,0.857,-41.077,20.264,85.266,None
1.045,-3.552,-0.583,-41.62600000000001,24.841,33.63,None
1.365,-4.0,-0.373,19.775,71.777,-23.621,None
1.4,-3.293,2.264,6.348,55.542,-88.806,None
1.189,-1.575,1.6880000000000002,-74.219,11.108,-108.093,None
1.05,-0.619,0.519,-68.97,-15.259,-111.511,None
1.0,-0.225,0.075,-31.921,-24.597,-95.337,None
0.929,-0.35200000000000004,-0.274,7.812,-16.357,-80.627,None
0.917,-0.6629999999999999,-0.938,36.499,-4.211,-77.515,None
0.937,-0.917,-1.367,52.551,26.062,-76.294,None
0.983,-1.036,-1.716,22.522,63.11,-83.86200000000002,None
1.123,-0.862,-1.987,-26.672,108.154,-99.609,None
1.2,-0.489,-1.952,-57.8,156.372,-112.732,None
1.402,-0.273,-1.4240000000000002,-58.044,202.942,-120.789,None
1.484,0.134,-0.937,-42.297,234.68,-128.235,None
1.541,0.732,-0.24,-21.729,260.254,-124.268,3beats_1
1.528,1.099,0.518,-10.925,270.447,-99.243,None
1.52,0.995,1.269,4.333,270.203,-62.378,None
1.567,0.778,1.6740000000000002,17.7,270.02,-43.88399999999999,None
1.679,-0.011,1.902,57.861,265.625,-12.817,None
2.101,-1.376,2.014,146.912,267.395,0.732,None
2.104,-1.878,4.0,151.97799999999995,209.595,12.573,None
1.931,-1.778,4.0,-34.851,86.975,0.6709999999999999,None
1.699,-1.462,4.0,-58.533,28.87,-8.179,None
1.579,-1.043,3.792,-83.191,-69.458,-8.606,None
1.475,-1.261,2.377,-38.51300000000001,-117.554,-4.578,None
1.442,-1.609,1.584,21.118,-124.573,-13.428,None
1.42,-1.658,1.306,18.494,-116.394,-31.494,None
1.4369999999999998,-1.628,1.466,12.146,-110.962,-49.194,None
1.534,-1.477,1.837,24.841,-118.53,-69.885,None
1.574,-1.453,1.991,49.988,-140.808,-91.919,None
1.679,-1.17,1.743,77.454,-168.762,-115.723,None
1.702,-1.109,1.306,100.281,-188.293,-136.963,None
1.715,-0.973,1.082,103.394,-195.19,-156.982,None
1.6569999999999998,-0.7759999999999999,0.451,97.717,-210.205,-167.542,None
1.518,-0.524,0.052000000000000005,96.741,-208.313,-184.326,None
1.348,-0.085,-0.359,85.205,-203.979,-196.655,None
1.116,0.425,-0.6779999999999999,74.34100000000002,-192.383,-199.158,None
0.858,0.8029999999999999,-0.87,67.688,-177.856,-190.857,None
0.581,1.064,-1.2,72.449,-161.743,-174.31599999999997,None
0.307,1.254,-1.518,70.618,-137.329,-150.269,None
-0.026,1.506,-1.865,50.354,-103.088,-119.812,None
-0.297,2.208,-2.505,5.615,-56.702,-69.031,None
-0.502,2.9960000000000004,-2.99,-22.888,5.31,-2.075,None
-0.386,3.471,-0.5820000000000001,-16.724,50.964,76.355,3beats_2
-0.083,0.29100000000000004,0.799,24.597,45.776,91.98,None
0.019,-0.255,0.655,40.649,44.861,96.619,None
0.13699999999999998,-0.82,0.255,-6.957999999999998,31.799,98.572,None
0.136,-0.889,0.449,-39.124,16.052,70.007,None
0.108,-0.343,0.586,-59.937,7.08,50.476000000000006,None
0.078,0.042,0.637,-67.627,-0.7929999999999999,44.8,None
0.08199999999999999,0.8590000000000001,0.603,-69.641,-4.0280000000000005,48.462,None
0.151,1.575,0.438,-77.087,-8.667,70.313,None
0.379,2.195,0.35,-86.609,-7.324,109.436,None
0.7959999999999999,2.592,0.211,-102.661,-3.845,165.283,None
1.3869999999999998,2.692,0.212,-114.197,6.714,241.08900000000003,None
1.794,2.03,0.528,-107.422,19.775,289.551,None
2.533,0.384,1.143,-84.29,30.945,359.68,None
3.0460000000000003,-1.108,1.278,-41.32100000000001,23.01,384.277,None
3.145,-2.406,0.958,31.189,11.841,379.333,None
3.302,-2.944,1.133,6.775,0.0,360.474,None
3.2,-4.0,1.338,0.6709999999999999,-6.409,338.6230000000001,None
2.801,-4.0,1.257,10.132,-20.02,266.296,None
2.281,-4.0,0.701,3.723,-36.682,165.649,None
1.818,-4.0,-0.28,14.587,-42.969,58.105,None
1.586,-3.849,-0.944,11.597,-31.372,-25.94,None
1.526,-3.452,-1.192,2.625,-10.864,-85.14399999999998,None
1.466,-2.151,-0.079,4.272,-12.024,-103.455,None
1.318,-0.802,0.331,-2.869,-16.479,-118.53,None
1.135,-0.115,-0.246,-33.936,-23.56,-104.553,None
0.945,-0.014,-0.996,-59.448,-23.987,-73.12,None
0.931,-0.452,-1.681,-46.265,2.747,-50.415,None
0.85,-0.355,-2.146,-35.4,50.11,-38.452,None
0.904,-0.664,-2.032,-1.77,103.577,-35.706,None
0.992,-0.92,-1.71,13.367,151.36700000000005,-44.983,None
1.099,-1.135,-0.871,8.179,166.382,-53.162,None
1.043,-0.6709999999999999,-0.413,-10.925,185.913,-66.711,None
1.037,0.064,-0.215,-35.522,200.378,-71.411,None
0.955,0.484,0.09,-44.617,205.2,-66.833,None
0.8909999999999999,0.59,0.211,-44.067,203.857,-53.40600000000001,None
0.906,0.917,0.515,-41.687,202.942,-40.527,None
0.974,0.932,0.901,-36.743,199.89,-10.681,None
1.072,0.789,1.4340000000000002,-19.409,195.74,20.874,None
1.153,0.175,2.208,1.526,185.547,56.091,None
1.354,-0.218,2.575,15.076,172.791,68.90899999999999,None
1.546,-1.088,3.278,43.213,133.362,80.872,None
1.7180000000000002,-1.975,3.719,48.462,74.95100000000002,75.806,None
1.806,-2.505,3.553,19.409,4.944,52.002,None
1.818,-2.648,3.156,11.902,-29.602,3.113,None
1.8,-2.42,2.115,0.488,-78.67399999999998,-2.014,None
1.773,-2.129,1.361,16.113,-94.543,-30.701,None
1.7280000000000002,-1.805,0.954,33.936,-94.604,-51.08600000000001,None
1.6869999999999998,-1.86,0.908,35.461,-89.478,-61.401,None
1.681,-2.055,1.1,41.504,-89.661,-68.726,None
1.683,-2.14,0.968,48.645,-86.06,-92.041,None
1.638,-2.012,0.916,38.086,-89.111,-117.371,None
1.611,-1.976,0.989,35.156,-95.52,-142.7,None
1.605,-1.905,0.981,41.992,-103.394,-168.64,None
1.561,-1.609,0.813,46.265,-107.239,-180.237,None
1.492,-1.123,0.52,45.349,-114.685,-201.904,None
1.3969999999999998,-0.794,0.403,47.974,-118.53,-214.478,None
1.38,-0.721,0.303,59.265,-121.582,-223.083,None
1.336,-0.64,0.234,66.28399999999999,-123.169,-229.614,None
1.3030000000000002,-0.429,0.17,71.777,-125.244,-240.662,None
1.289,-0.14400000000000002,0.067,62.805,-131.409,-251.587,3beats_3
1.157,0.222,-0.249,54.932,-131.10399999999998,-254.761,None
1.069,0.462,-0.475,55.176,-127.014,-254.211,None
0.868,0.94,-0.8240000000000001,52.551,-114.258,-244.202,None
0.545,1.383,-0.943,46.50899999999999,-96.558,-222.83900000000003,None
0.228,1.706,-0.92,40.344,-74.646,-189.575,None
0.119,1.898,-0.81,32.227,-64.392,-169.739,None
-0.154,1.896,-0.61,12.207,-46.753,-123.169,None
-0.3,1.797,-0.546,-7.202000000000001,-35.889,-75.5,None
-0.304,1.62,-0.483,-17.151,-24.719,-32.227,None
-0.265,1.53,-0.5479999999999999,-18.677,-11.047,3.845,None
-0.182,1.503,-0.539,-20.142,-3.418,20.752,None
-0.036000000000000004,1.4340000000000002,-0.445,-40.405,15.808,56.702,None
0.122,1.358,-0.198,-78.796,35.706,90.515,None
0.196,1.325,-0.017,-93.14,45.044,105.957,None
0.378,1.3090000000000002,0.35100000000000003,-106.689,59.692,132.629,None
0.5760000000000001,1.398,0.7090000000000001,-108.398,66.895,158.691,None
0.7090000000000001,1.484,0.894,-107.117,67.81,172.485,None
1.048,1.656,1.178,-111.023,63.232,205.017,None
1.432,1.699,1.4780000000000002,-112.915,55.847,247.498,None
1.656,1.5419999999999998,1.66,-111.572,50.354,271.851,None
2.09,1.037,1.868,-91.919,32.837,316.895,None
2.314,0.67,1.945,-72.021,11.719,354.37,None
2.709,-0.17600000000000002,2.015,-64.63600000000001,1.038,368.652,None
3.036,-1.35,2.195,-47.24100000000001,-23.193,387.39,None
3.235,-2.442,1.966,-26.123,-56.519,376.465,None
3.207,-2.929,1.669,-19.897,-71.533,361.206,None
3.1060000000000003,-4.0,0.972,28.931,-83.557,316.528,None
2.758,-4.0,0.42,17.334,-82.947,247.498,None
2.532,-4.0,0.219,1.709,-81.665,205.017,None
2.051,-4.0,-0.236,-36.926,-73.425,114.197,3beats_1
1.713,-4.0,-0.942,-86.365,-46.93600000000001,33.203,None
1.367,-4.0,-2.191,-109.192,-24.963,-0.305,None
1.491,-2.971,-1.352,-104.98,20.081,-60.852,None
1.649,-3.091,-1.009,-68.848,57.37300000000001,-116.394,None
1.66,-2.9610000000000003,-0.07,-52.49,65.43,-156.738,None
1.433,-0.999,0.28600000000000003,-89.17200000000003,60.486,-164.429,None
1.214,0.032,0.099,-156.738,46.387,-167.053,None
1.0590000000000002,0.482,-0.297,-152.222,33.751999999999995,-151.917,None
0.882,0.585,-0.52,-123.291,34.363,-141.602,None
0.722,0.623,-1.02,-32.776,48.401,-118.042,None
0.6970000000000001,0.565,-1.452,33.875,81.90899999999998,-92.285,None
0.73,0.565,-1.499,44.678,102.356,-78.186,None
0.773,0.448,-1.415,33.875,140.259,-49.744,None
0.838,0.284,-1.433,19.958,177.429,-31.433000000000003,None
1.056,0.054000000000000006,-1.338,-7.08,200.195,-27.039,None
1.336,-0.002,-0.972,-30.823,237.0,-22.888,None
1.523,-0.029,-0.7240000000000001,-32.043,269.409,-18.738,None
1.838,-0.183,-0.132,-26.917,284.241,-16.907,None
2.13,-0.48,0.785,-7.874,309.814,-13.123,None
2.319,-0.964,2.156,28.687,313.0490000000001,-12.024,None
2.311,-1.175,3.0010000000000003,39.856,299.927,-13.794,None
2.065,-1.32,4.0,10.681,232.971,-16.235,None
1.916,-1.38,4.0,-13.245,188.293,-20.691,None
1.591,-0.932,4.0,-60.669,78.857,-31.25,None
1.462,-0.672,4.0,-80.627,24.597,-30.762,None
1.32,-0.426,2.798,-85.693,-53.894,-18.799,None
1.253,-0.448,2.191,-62.622,-92.834,-3.418,None
1.134,-0.628,1.256,-44.556,-100.22,3.235,None
1.005,-0.991,0.78,-15.076,-100.403,10.315,3beats_2
1.051,-1.146,0.6779999999999999,-9.644,-96.558,9.949,None
1.014,-1.471,0.568,-29.48,-88.62299999999998,4.7,None
1.033,-1.663,0.617,-35.461,-83.31299999999997,0.6709999999999999,None
1.207,-2.089,0.902,-7.5070000000000014,-71.899,-12.512,None
1.289,-2.309,1.106,22.217,-67.627,-23.376,None
1.525,-2.81,1.527,63.599,-64.02600000000001,-51.331,None
1.617,-3.075,1.659,60.547,-84.045,-93.445,None
1.7990000000000002,-3.137,1.588,52.979,-95.825,-119.263,None
1.919,-2.6910000000000003,1.413,38.025,-117.92,-168.335,None
1.973,-2.468,1.301,35.706,-128.54,-189.209,None
1.986,-1.788,0.912,45.654,-146.97299999999996,-229.187,None
1.984,-1.482,0.774,52.307,-151.001,-243.347,None
1.92,-0.8490000000000001,0.508,55.481,-157.349,-265.686,None
1.868,-0.546,0.386,55.359,-159.79,-273.80400000000003,None
1.793,-0.04,0.173,51.208,-162.231,-281.067,None
1.68,0.091,0.024,43.152,-164.612,-280.701,None
1.539,0.444,-0.218,43.396,-163.57399999999996,-278.015,None
1.288,0.677,-0.451,46.082,-157.41,-269.592,None
1.147,0.8290000000000001,-0.5529999999999999,46.875,-152.161,-263.733,None
0.847,1.095,-0.743,48.584,-138.0,-247.253,None
0.644,1.193,-0.8220000000000001,44.617,-130.981,-235.779,None
0.329,1.495,-0.964,28.198,-112.793,-207.458,None
0.113,1.6869999999999998,-0.97,4.517,-104.309,-189.575,None
-0.134,1.851,-1.0,-12.878,-81.604,-144.287,None
-0.293,1.886,-0.8740000000000001,-28.809,-60.242,-96.497,None
-0.28800000000000003,1.987,-0.779,-40.161,-51.88,-72.327,None
-0.303,1.945,-0.7240000000000001,-28.687,-32.532,-21.362,None
-0.203,1.74,-0.727,-14.099,-8.484,23.499,None
-0.132,1.656,-0.711,-16.785,3.662,42.175,None
0.041,1.535,-0.617,-40.71,27.466,74.34100000000002,None
0.154,1.5730000000000002,-0.494,-56.64100000000001,46.81399999999999,100.342,None
0.379,1.804,-0.243,-84.656,54.382,114.38,None
0.672,2.166,0.017,-107.605,67.566,151.123,None
0.848,2.286,0.165,-108.704,74.95100000000002,174.683,None
1.056,2.176,0.597,-92.468,88.074,230.896,None
1.516,1.982,0.863,-79.956,91.003,259.399,None
1.745,1.4480000000000002,1.433,-63.904,85.815,312.744,None
2.258,1.131,1.686,-63.17100000000001,77.087,337.097,None
2.486,0.246,2.068,-67.505,50.537,379.639,None
2.922,-0.28600000000000003,2.095,-63.599,33.02,394.836,None
3.188,-1.384,1.863,-37.781,-2.502,409.36300000000006,None
3.208,-2.147,1.725,-28.625,-16.785,411.255,None
3.254,-3.705,1.381,-34.485,-40.833,390.442,None
3.057,-4.0,1.109,-17.273,-48.95,363.647,None
2.5580000000000003,-4.0,0.5489999999999999,6.775,-54.932,275.269,None
2.347,-4.0,0.249,8.484,-52.246,226.624,None
1.938,-4.0,-0.14400000000000002,2.6860000000000004,-41.504,133.423,None
1.806,-3.414,-0.359,-0.61,-25.452,77.57600000000002,None
1.587,-3.148,-0.584,1.709,-16.785,59.021,None
1.394,-2.312,-1.4340000000000002,13.428,18.799,31.982,None
1.469,-2.465,-1.349,36.682,41.44300000000001,22.766,None
1.733,-4.0,-2.635,95.642,94.177,-25.452,None
1.767,-3.506,-0.44,31.738000000000003,72.998,-57.495,None
1.473,-1.836,1.104,-5.066,73.608,-75.256,None
1.226,-1.266,0.493,-56.091,37.903,-80.994,None
1.146,-1.004,0.07400000000000001,-75.439,28.32,-84.229,None
0.993,-0.898,-0.988,-83.008,27.1,-85.205,None
0.93,-0.898,-1.396,-79.468,38.208,-86.243,None
0.888,-0.534,-1.257,-43.213,64.819,-89.23299999999998,None
0.863,-0.304,-1.085,-8.362,104.797,-87.219,3beats_3
0.848,-0.16899999999999998,-0.797,-2.6860000000000004,119.69,-83.49600000000002,None
0.823,0.012,-0.55,-7.568,146.362,-76.59899999999998,None
0.805,0.188,-0.423,-18.25,164.062,-69.763,None
0.782,0.297,-0.392,-21.423,171.509,-66.04,None
0.7759999999999999,0.399,-0.401,-17.212,186.646,-54.44300000000001,None
0.741,0.322,-0.336,-7.935,194.275,-46.997,None
0.835,0.251,0.125,11.169,204.895,-34.546,None
0.866,0.315,0.405,22.522,203.247,-28.503,None
0.899,0.355,0.947,24.719,197.327,-20.02,None
0.845,0.208,1.181,18.25,190.063,-11.292,None
0.974,0.246,1.77,16.052,170.83700000000005,1.831,None
0.99,0.302,2.042,11.719,153.931,10.925,None
1.104,0.29600000000000004,2.519,0.5489999999999999,119.629,32.837,None
1.198,0.183,2.5660000000000003,10.864,101.135,45.288,None
1.31,0.134,2.6060000000000003,15.137,62.073,73.85300000000002,None
1.604,-0.382,2.6460000000000004,15.564,45.471,90.515,None
1.734,-0.802,2.681,18.25,11.169,115.662,None
2.0580000000000003,-1.866,2.652,22.888,-6.042000000000002,119.995,None
2.093,-2.351,2.7060000000000004,22.095,-23.132,102.966,None
2.168,-3.233,2.3080000000000003,41.32100000000001,-60.425,89.539,None
2.077,-3.59,1.808,23.437,-90.332,34.18,None
1.98,-3.595,1.533,6.714,-100.891,1.465,None
1.924,-2.959,1.173,-7.69,-113.708,-60.913,None
1.912,-2.651,1.112,-4.883,-115.356,-84.10600000000002,None
1.899,-2.266,1.155,12.085,-116.333,-117.615,None
1.89,-2.167,1.185,24.902,-118.591,-131.836,None
1.927,-1.917,1.206,40.894,-127.136,-160.4,None
1.958,-1.763,1.237,44.556,-138.062,-186.035,None
1.984,-1.554,1.315,44.922,-145.813,-196.594,None
1.987,-1.32,1.224,41.992,-167.297,-218.872,3beats_1
1.985,-1.073,1.051,43.152,-180.054,-231.384,None
1.924,-0.6459999999999999,0.561,48.95,-200.806,-249.084,None
1.875,-0.487,0.29100000000000004,54.565,-205.811,-254.517,None
1.741,-0.055,-0.203,63.904,-207.825,-264.038,None
1.664,0.132,-0.399,70.801,-204.041,-266.968,None
1.517,0.392,-0.738,79.285,-192.2,-267.09,None
1.3969999999999998,0.49,-0.932,71.22800000000002,-176.208,-262.817,None
1.068,0.8109999999999999,-1.207,66.589,-163.696,-256.958,None
0.726,1.173,-1.146,64.27,-131.47,-238.037,None
0.555,1.379,-1.064,57.861,-116.882,-224.854,None
0.154,1.634,-0.971,31.128,-95.825,-188.232,None
0.002,1.69,-0.965,15.137,-87.646,-166.565,None
-0.272,1.6969999999999998,-1.064,0.8540000000000001,-71.10600000000002,-123.23,None
-0.404,1.58,-1.121,-2.319,-60.242,-101.013,None
