aX,aY,aZ,gX,gY,gZ,beat_change,beat
0.423,-0.674,0.711,5.371,-1.953,14.220999999999998,None,3
0.42,-0.634,0.75,3.052,-1.038,11.841,None,3
0.429,-0.602,0.7979999999999999,1.16,-0.732,10.803,None,3
0.4270000000000001,-0.602,0.823,-1.16,-1.77,11.169,None,3
0.424,-0.611,0.812,0.916,-3.6010000000000004,11.597,None,3
0.42,-0.657,0.7829999999999999,2.441,-5.371,12.146,None,3
0.43,-0.703,0.7290000000000001,6.348,-6.714,11.963,None,3
0.431,-0.741,0.669,7.812,-7.263,10.559,None,3
0.429,-0.743,0.644,3.479,-7.385,8.301,None,3
0.421,-0.727,0.627,-0.305,-6.5920000000000005,5.432,None,3
0.409,-0.6509999999999999,0.636,-5.371,-5.066,3.418,None,3
0.405,-0.597,0.6729999999999999,-6.165,-3.662,1.221,None,3
0.408,-0.545,0.6970000000000001,-4.211,-2.502,0.244,None,3
0.404,-0.527,0.733,-4.883,-0.732,0.6709999999999999,None,3
0.392,-0.516,0.757,-1.77,-0.61,1.038,None,3
0.402,-0.524,0.8109999999999999,-0.732,0.061,2.136,None,3
0.39,-0.5670000000000001,0.813,2.197,-1.221,2.6860000000000004,None,3
0.391,-0.59,0.805,4.7,-2.319,3.113,None,3
0.39,-0.605,0.794,3.357,-3.845,2.991,None,3
0.385,-0.621,0.745,3.784,-5.676,1.953,None,3
0.39,-0.588,0.723,1.16,-5.981,1.587,None,3
0.387,-0.58,0.696,-0.366,-6.714,0.977,None,3
0.396,-0.5760000000000001,0.6890000000000001,-0.061,-6.104,0.122,None,3
0.406,-0.5479999999999999,0.6809999999999999,0.122,-5.188,0.122,None,3
0.417,-0.546,0.695,0.122,-4.0280000000000005,0.488,None,3
0.423,-0.5539999999999999,0.7140000000000001,1.648,-2.625,0.916,None,3
0.423,-0.564,0.746,3.235,-1.404,1.3430000000000002,None,3
0.422,-0.5710000000000001,0.79,4.0280000000000005,-0.061,0.916,None,3
0.42,-0.575,0.836,3.418,0.244,0.366,None,3
0.414,-0.57,0.872,3.906,0.0,-0.305,None,3
0.408,-0.5429999999999999,0.911,2.747,-0.8540000000000001,-1.465,None,3
0.403,-0.518,0.964,2.136,-1.831,-2.197,None,3
0.405,-0.493,1.028,1.648,-2.93,-2.197,None,3
0.407,-0.487,1.099,1.526,-4.761,-1.526,None,3
0.4,-0.481,1.149,2.991,-7.874,-0.8540000000000001,None,3
0.397,-0.518,1.162,7.324,-12.024,0.244,None,3
0.403,-0.5579999999999999,1.164,13.184,-15.93,1.038,None,3
0.409,-0.5920000000000001,1.175,14.954,-19.897,0.977,None,3
0.4270000000000001,-0.61,1.162,14.893,-24.17,-0.122,3beats_3,3
0.4370000000000001,-0.585,1.165,11.108,-28.259,-2.258,None,3
0.443,-0.53,1.18,5.432,-31.616,-4.333,None,3
0.451,-0.493,1.224,0.305,-34.485,-5.005,None,3
0.453,-0.46,1.273,-2.441,-37.537,-4.089,None,3
0.4370000000000001,-0.47,1.3130000000000002,1.77,-40.71,-2.441,None,3
0.4370000000000001,-0.504,1.3869999999999998,8.24,-43.701,-0.305,None,3
0.436,-0.564,1.44,17.7,-48.096,1.038,None,3
0.445,-0.63,1.499,28.015,-52.734,1.465,None,3
0.458,-0.695,1.546,31.677,-59.082,0.61,None,3
0.456,-0.735,1.5930000000000002,30.09,-67.444,-1.709,None,3
0.458,-0.715,1.592,24.414,-76.294,-5.188,None,3
0.459,-0.675,1.6230000000000002,16.418,-84.351,-7.812,None,3
0.462,-0.604,1.664,5.005,-94.055,-10.376,None,3
0.479,-0.532,1.6740000000000002,-5.188,-104.553,-11.047,None,3
0.467,-0.478,1.619,-11.719,-115.784,-10.132,None,3
0.469,-0.467,1.5619999999999998,-12.695,-125.183,-7.629,None,3
0.472,-0.4970000000000001,1.4980000000000002,-10.437,-133.362,-5.005,None,3
0.483,-0.537,1.408,-5.005,-140.381,-2.93,None,3
0.474,-0.555,1.3090000000000002,1.831,-146.362,-2.625,None,3
0.464,-0.5870000000000001,1.266,9.277,-150.085,-2.747,None,3
0.474,-0.604,1.275,13.611,-152.283,-3.2960000000000003,None,3
0.484,-0.579,1.279,19.714,-155.273,-4.6389999999999985,None,3
0.481,-0.53,1.277,24.963,-158.875,-6.042000000000002,None,3
0.472,-0.458,1.2819999999999998,28.381,-163.94,-7.202000000000001,None,3
0.4370000000000001,-0.399,1.25,33.569,-170.105,-8.484,None,3
0.435,-0.35,1.189,38.635,-175.11,-7.996,None,3
0.421,-0.333,1.115,42.542,-180.054,-6.714,None,3
0.411,-0.358,1.044,47.302,-183.655,-5.31,None,3
0.397,-0.417,0.984,47.058,-186.279,-3.113,None,3
0.387,-0.5329999999999999,0.915,47.058,-188.11,-0.488,None,3
0.41,-0.693,0.7909999999999999,50.354,-189.453,0.488,None,3
0.412,-0.846,0.6990000000000001,45.288,-190.125,-1.77,None,3
0.376,-0.941,0.591,34.302,-190.491,-6.897,None,3
0.361,-0.961,0.557,20.142,-187.378,-13.611,None,3
0.309,-0.921,0.5529999999999999,6.836,-184.265,-21.057,None,3
0.255,-0.852,0.5660000000000001,-0.8540000000000001,-180.298,-26.367,None,3
0.229,-0.841,0.595,0.122,-176.453,-29.907,None,3
0.207,-0.852,0.633,5.676,-173.035,-33.02,None,3
0.197,-0.846,0.639,10.376,-171.57,-36.987,None,3
0.177,-0.828,0.603,10.01,-171.387,-41.992,None,3
0.152,-0.773,0.585,6.5310000000000015,-171.44799999999995,-47.607,None,3
0.168,-0.713,0.583,2.625,-170.47099999999998,-51.88,None,3
0.16899999999999998,-0.605,0.579,-8.972000000000003,-170.65400000000002,-55.176,None,3
0.132,-0.484,0.5920000000000001,-22.827,-172.607,-56.58,None,3
0.107,-0.45,0.627,-29.663,-172.607,-54.26,None,3
0.07400000000000001,-0.398,0.607,-36.621,-172.363,-49.316,None,3
0.042,-0.44,0.552,-42.114,-174.31599999999997,-43.03,None,3
0.031,-0.516,0.444,-44.067,-176.697,-36.926,None,3
-0.005,-0.599,0.265,-44.922,-178.28400000000005,-33.142,None,3
-0.036000000000000004,-0.653,0.073,-46.692,-177.734,-31.616,None,3
-0.103,-0.6779999999999999,-0.098,-52.063,-174.5,-31.677,None,3
-0.14800000000000002,-0.6459999999999999,-0.197,-58.105,-168.03,-33.02,None,3
-0.198,-0.58,-0.25,-59.265,-159.363,-33.751999999999995,None,3
-0.25,-0.505,-0.236,-56.152,-148.987,-33.751999999999995,None,3
-0.28800000000000003,-0.479,-0.188,-53.772,-138.123,-30.823,None,3
-0.333,-0.465,-0.151,-50.232,-128.967,-26.917,None,3
-0.364,-0.491,-0.151,-44.8,-121.338,-22.4,None,3
-0.395,-0.525,-0.218,-41.62600000000001,-115.723,-18.616,None,3
-0.445,-0.5660000000000001,-0.328,-38.452,-110.229,-16.113,None,3
-0.494,-0.5820000000000001,-0.406,-38.086,-102.783,-15.198,None,3
-0.535,-0.586,-0.444,-38.269,-93.018,-15.076,None,3
-0.564,-0.5539999999999999,-0.457,-38.51300000000001,-82.52,-15.625,None,3
-0.5920000000000001,-0.493,-0.451,-36.743,-71.899,-16.479,None,3
-0.61,-0.418,-0.404,-29.541,-60.486,-16.724,None,3
-0.633,-0.36,-0.328,-22.827,-49.194,-15.076,None,3
-0.634,-0.318,-0.254,-18.188,-39.429,-12.146,None,3
-0.637,-0.294,-0.194,-14.832,-31.799,-8.423,None,3
-0.6509999999999999,-0.27,-0.165,-12.085,-26.245,-5.127000000000002,None,3
-0.655,-0.28,-0.18,-9.949,-21.79,-1.221,None,3
-0.674,-0.29,-0.195,-9.766,-18.127,2.319,None,3
-0.69,-0.32299999999999995,-0.188,-10.803,-13.733,5.31,None,3
-0.696,-0.34,-0.156,-11.658,-8.972000000000003,7.568,None,3
-0.71,-0.3670000000000001,-0.104,-12.329,-4.456,9.094,None,3
-0.726,-0.385,-0.013,-12.573,1.099,10.437,None,3
-0.7020000000000001,-0.396,0.11,-11.047,7.141,12.024,None,3
-0.7070000000000001,-0.39,0.196,-6.165,12.085,13.428,None,3
-0.6920000000000001,-0.394,0.266,-1.099,14.648,15.198,None,3
-0.68,-0.402,0.271,1.953,16.052,16.479,None,3
-0.6940000000000001,-0.398,0.267,1.648,15.808,17.395,None,3
-0.693,-0.416,0.254,-0.5489999999999999,15.808,18.127,None,3
-0.711,-0.419,0.247,-3.235,15.93,18.127,None,3
-0.72,-0.4320000000000001,0.254,-4.517,16.907,17.761,None,3
-0.7240000000000001,-0.451,0.307,-1.221,19.592,17.822,None,3
-0.7170000000000001,-0.484,0.391,5.676,23.621,18.494,None,3
-0.708,-0.518,0.439,13.062,26.672,19.775,None,3
-0.6990000000000001,-0.546,0.45,18.433,27.527,20.325,None,3
-0.6859999999999999,-0.5589999999999999,0.44,20.325,27.466,20.264,None,3
-0.684,-0.562,0.434,18.677,26.611,19.592,None,3
-0.684,-0.578,0.4320000000000001,16.785,25.696,18.494,None,3
-0.688,-0.596,0.4320000000000001,14.771,24.841,17.029,None,3
-0.688,-0.62,0.431,13.123,23.926,15.625,None,3
-0.701,-0.632,0.444,11.169,23.682,14.038,None,3
-0.703,-0.649,0.488,10.071,24.78,12.878,None,3
-0.688,-0.6559999999999999,0.534,10.071,26.184,12.146,None,3
-0.688,-0.6629999999999999,0.569,10.62,26.306,11.047,None,3
-0.684,-0.6679999999999999,0.607,10.498,25.635,9.644,None,3
-0.6759999999999999,-0.6579999999999999,0.635,10.132,23.682,7.935,None,3
-0.669,-0.6579999999999999,0.6509999999999999,10.132,21.301,6.042000000000002,None,3
-0.6709999999999999,-0.647,0.662,7.69,18.188,4.272,None,3
-0.674,-0.643,0.6559999999999999,5.432,14.954,2.625,None,3
-0.6759999999999999,-0.631,0.637,3.052,11.963,0.916,None,3
-0.6829999999999999,-0.614,0.622,1.526,9.705,-0.305,None,3
-0.6779999999999999,-0.606,0.63,0.916,8.667,-1.221,None,3
-0.68,-0.588,0.627,-0.4270000000000001,7.751,-1.77,None,3
-0.6920000000000001,-0.565,0.611,-1.953,5.92,-2.38,None,3
-0.691,-0.545,0.591,-2.563,4.6389999999999985,-2.747,None,3
-0.693,-0.523,0.573,-3.113,3.479,-3.174,None,3
-0.6970000000000001,-0.504,0.5539999999999999,-3.052,2.258,-3.113,None,3
-0.696,-0.493,0.537,-2.563,1.465,-2.991,None,3
-0.695,-0.483,0.512,-2.075,0.5489999999999999,-2.747,None,3
-0.6920000000000001,-0.48,0.498,-1.892,0.122,-2.197,None,3
-0.684,-0.469,0.476,-2.625,0.061,-1.404,None,3
-0.687,-0.464,0.461,-2.747,0.244,-0.8540000000000001,None,3
-0.6859999999999999,-0.465,0.457,-2.197,1.16,0.305,None,3
-0.6859999999999999,-0.485,0.452,-1.099,2.258,1.648,None,3
-0.688,-0.507,0.446,0.61,3.418,2.563,None,3
-0.687,-0.531,0.436,2.502,4.395,3.113,None,3
-0.685,-0.546,0.428,2.319,5.005,3.113,None,3
-0.687,-0.55,0.425,1.77,5.737,2.502,3beats_1,3
-0.687,-0.5479999999999999,0.43,1.587,6.897,1.77,None,3
-0.688,-0.54,0.441,1.16,7.751,1.2819999999999998,None,3
-0.688,-0.528,0.449,1.526,8.606,0.916,None,3
-0.687,-0.517,0.454,1.2819999999999998,9.399,0.916,None,3
-0.688,-0.496,0.46,0.183,9.766,0.5489999999999999,None,3
-0.69,-0.475,0.475,-0.488,10.132,0.4270000000000001,None,3
-0.6829999999999999,-0.444,0.481,-1.953,10.437,0.7929999999999999,None,3
-0.6890000000000001,-0.412,0.473,-3.723,9.705,1.038,None,3
-0.6990000000000001,-0.386,0.466,-5.4929999999999986,9.094,1.648,None,3
-0.701,-0.35100000000000003,0.457,-8.118,8.789,2.502,None,3
-0.706,-0.316,0.445,-10.864,8.362,3.6010000000000004,None,3
-0.7020000000000001,-0.289,0.426,-13.184,8.667,5.005,None,3
-0.7090000000000001,-0.247,0.418,-17.273,8.911,6.775,None,3
-0.713,-0.19,0.407,-19.104,9.644,8.606,None,3
-0.7170000000000001,-0.13,0.406,-20.996,10.681,11.047,None,3
-0.713,-0.079,0.402,-22.705,11.902,14.465,None,3
-0.7120000000000001,-0.029,0.393,-24.17,13.123,18.616,None,3
-0.7120000000000001,0.006999999999999999,0.385,-24.78,14.465,23.132,None,3
-0.7090000000000001,0.038,0.379,-24.902,16.235,28.198,None,3
-0.6940000000000001,0.051,0.364,-24.963,17.944000000000006,33.875,None,3
-0.6829999999999999,0.061,0.35,-26.184,19.836,39.49,None,3
-0.68,0.069,0.343,-26.489,22.4,44.983,None,3
-0.6579999999999999,0.062,0.362,-25.818,25.696,50.842,None,3
-0.638,0.049,0.371,-25.146,28.809,56.702,None,3
-0.616,0.029,0.384,-23.743,31.372,62.256,None,3
-0.589,0.01,0.397,-23.315,34.119,67.505,None,3
-0.578,-0.0,0.421,-22.827,36.56,72.266,None,3
-0.5579999999999999,-0.001,0.454,-21.484,39.063,76.904,None,3
-0.527,-0.016,0.474,-20.02,40.771,81.421,None,3
-0.505,-0.05,0.465,-21.179,41.74800000000001,86.06,None,3
-0.473,-0.055,0.503,-25.452,42.603,90.454,None,3
-0.443,-0.084,0.486,-23.01,44.067,94.36,None,3
-0.417,-0.084,0.481,-22.888,44.922,97.9,None,3
-0.396,-0.113,0.476,-21.973000000000006,46.631,101.99,None,3
-0.362,-0.14800000000000002,0.5329999999999999,-21.667,49.5,106.079,None,3
-0.32,-0.204,0.609,-21.423,52.002,109.924,None,3
-0.293,-0.23,0.611,-20.996,52.734,113.22,None,3
-0.262,-0.273,0.6970000000000001,-21.973000000000006,52.795,115.723,None,3
-0.241,-0.321,0.648,-28.564,50.537,117.554,None,3
-0.207,-0.297,0.556,-35.339,51.941,118.469,None,3
-0.179,-0.235,0.547,-48.035,49.988,119.629,None,3
-0.16699999999999998,-0.161,0.551,-55.969,49.683,120.422,None,3
-0.135,-0.135,0.62,-51.392,52.917,123.169,None,3
-0.078,-0.146,0.6759999999999999,-40.283,57.983,127.563,None,3
-0.038,-0.153,0.7559999999999999,-32.227,61.82899999999999,132.751,None,3
0.01,-0.197,0.8140000000000001,-20.02,65.369,138.611,None,3
0.066,-0.256,0.861,-9.216,66.101,143.921,None,3
0.103,-0.324,0.907,-3.906,64.453,148.499,None,3
0.17,-0.399,0.947,-0.366,60.974,152.466,None,3
0.215,-0.471,0.977,1.099,56.519,155.21200000000005,None,3
0.265,-0.522,0.985,-1.038,51.941,157.10399999999996,None,3
0.28300000000000003,-0.544,0.977,-8.057,47.363,158.50799999999995,None,3
0.292,-0.527,0.969,-12.573,43.457,158.752,None,3
0.312,-0.53,0.995,-12.146,42.175,159.72899999999996,None,3
0.369,-0.563,1.0590000000000002,-11.047,42.175,161.743,None,3
0.403,-0.6,1.11,-10.864,40.466,163.513,None,3
0.391,-0.654,1.162,-7.263,37.781,164.49,None,3
0.406,-0.741,1.209,2.136,34.912,165.52700000000004,None,3
0.434,-0.873,1.231,13.916,31.494,165.649,None,3
0.445,-1.003,1.236,20.813,26.428,164.185,None,3
0.455,-1.12,1.211,23.682,20.569000000000006,160.52200000000005,None,3
0.451,-1.207,1.147,23.254,13.916,154.48,None,3
0.424,-1.224,1.072,15.869000000000002,7.385,146.912,None,3
0.411,-1.207,1.012,6.775,2.747,138.55,None,3
0.395,-1.169,0.977,-0.61,0.5489999999999999,130.737,None,3
0.3720000000000001,-1.081,0.989,-8.667,-1.038,124.207,None,3
0.36,-1.06,1.017,-3.723,-1.3430000000000002,119.446,None,3
0.376,-1.11,1.062,6.226,-1.16,117.004,None,3
0.391,-1.227,1.095,14.343,-3.113,114.441,None,3
0.398,-1.336,1.107,19.653,-7.263,109.802,None,3
0.399,-1.444,1.075,26.184,-13.123,102.478,None,3
0.397,-1.526,1.03,26.672,-19.043,93.933,None,3
0.395,-1.554,0.967,26.672,-24.536,83.92299999999999,None,3
0.383,-1.547,0.892,23.315,-29.114,72.876,None,3
0.38,-1.5019999999999998,0.815,15.442,-32.41,62.56100000000001,None,3
0.363,-1.4340000000000002,0.7759999999999999,4.333,-34.241,53.04,None,3
0.34600000000000003,-1.357,0.76,-4.333,-34.607,44.8,None,3
0.341,-1.296,0.748,-8.606,-34.302,38.208,None,3
0.332,-1.247,0.727,-8.85,-34.363,32.41,None,3
0.33,-1.222,0.7040000000000001,-7.141,-34.546,27.283,None,3
0.318,-1.215,0.672,-6.47,-34.912,22.461,None,3
0.319,-1.204,0.635,-7.08,-35.217,17.395,None,3
0.308,-1.168,0.599,-9.033,-35.339,12.207,None,3
0.294,-1.128,0.556,-9.949,-34.424,7.385,None,3
0.287,-1.091,0.531,-10.071,-32.471,3.357,None,3
0.275,-1.0659999999999998,0.516,-9.827,-30.334,-0.244,None,3
0.275,-1.045,0.528,-8.545,-28.198,-3.54,None,3
0.251,-1.007,0.506,-5.859,-25.574,-6.348,None,3
0.245,-0.996,0.47,-6.47,-22.278,-8.118,None,3
0.23,-0.995,0.445,-2.869,-19.226,-11.597,None,3
0.211,-0.98,0.443,-2.136,-16.968,-14.893,None,3
0.189,-0.945,0.413,-4.272,-13.794,-17.822,None,3
0.184,-0.914,0.408,-7.751,-10.681,-20.325,None,3
0.168,-0.8690000000000001,0.428,-10.193,-8.362,-23.132,None,3
0.156,-0.813,0.449,-13.245,-5.4929999999999986,-25.33,None,3
0.153,-0.753,0.462,-13.977,-2.197,-27.039,None,3
0.153,-0.6990000000000001,0.473,-11.78,0.8540000000000001,-28.198,None,3
0.15,-0.653,0.494,-10.132,4.0280000000000005,-28.259,None,3
0.14800000000000002,-0.619,0.516,-8.545,6.957999999999998,-27.832,None,3
0.14300000000000002,-0.585,0.535,-6.287000000000001,9.644,-27.161,None,3
0.133,-0.5429999999999999,0.5589999999999999,-5.5539999999999985,11.719,-26.184,None,3
0.123,-0.517,0.5820000000000001,-3.723,13.916,-24.475,None,3
0.111,-0.502,0.607,-2.014,15.869000000000002,-22.156,None,3
0.096,-0.499,0.632,-0.61,17.456,-20.081,None,3
0.094,-0.511,0.657,1.3430000000000002,18.86,-17.639,None,3
0.087,-0.53,0.6809999999999999,2.747,19.775,-15.686,None,3
0.08800000000000001,-0.5529999999999999,0.701,3.235,20.142,-13.977,None,3
0.08800000000000001,-0.58,0.7140000000000001,5.371,20.447,-12.634,None,3
0.093,-0.599,0.727,6.042000000000002,20.752,-11.902,None,3
0.092,-0.607,0.745,5.31,20.752,-11.658,None,3
0.09,-0.617,0.76,5.615,20.813,-10.864,None,3
0.092,-0.644,0.7759999999999999,5.432,20.813,-10.437,None,3
0.09,-0.665,0.792,3.906,20.325,-10.132,None,3
0.092,-0.687,0.8,3.967,19.653,-10.498,None,3
0.087,-0.698,0.805,2.869,18.677,-11.047,None,3
0.09,-0.705,0.807,2.075,17.639,-11.841,None,3
0.086,-0.698,0.81,0.5489999999999999,16.846,-12.573,None,3
0.085,-0.682,0.813,-0.916,15.869000000000002,-13.794,None,3
0.077,-0.653,0.815,-1.892,15.076,-14.526,None,3
0.077,-0.622,0.8220000000000001,-2.014,14.526,-14.954,None,3
0.075,-0.601,0.831,-1.3430000000000002,14.099,-14.587,None,3
0.075,-0.593,0.843,-0.488,13.672,-13.794,None,3
0.08,-0.604,0.86,0.061,12.573,-12.634,None,3
0.08800000000000001,-0.623,0.8640000000000001,0.5489999999999999,11.108,-11.78,None,3
0.09,-0.635,0.856,0.488,9.216,-11.169,None,3
0.087,-0.628,0.831,-0.977,7.019,-11.292,None,3
0.086,-0.608,0.812,-2.6860000000000004,5.615,-11.108,None,3
0.079,-0.585,0.8,-4.089,4.761,-10.742,None,3
0.076,-0.564,0.8,-4.761,4.272,-9.766,None,3
0.076,-0.556,0.7979999999999999,-3.906,4.333,-8.423,None,3
0.083,-0.564,0.789,-2.6860000000000004,3.906,-7.141,None,3
0.087,-0.5820000000000001,0.78,-1.526,3.357,-6.042000000000002,None,3
0.094,-0.605,0.769,-1.404,2.991,-5.31,None,3
0.099,-0.609,0.7490000000000001,-2.014,2.258,-4.822,None,3
0.099,-0.596,0.731,-3.235,1.3430000000000002,-4.7,None,3
0.098,-0.581,0.718,-4.089,1.038,-4.395,None,3
0.105,-0.575,0.705,-4.7,1.2819999999999998,-3.174,None,3
0.114,-0.578,0.688,-4.395,1.526,-1.77,None,3
0.129,-0.5820000000000001,0.6729999999999999,-3.418,1.587,-0.183,None,3
0.146,-0.595,0.65,-1.038,2.014,1.3430000000000002,None,3
0.166,-0.621,0.636,-0.122,2.441,2.991,None,3
0.182,-0.6609999999999999,0.614,0.8540000000000001,3.052,4.517,None,3
0.193,-0.701,0.585,1.953,3.418,5.676,None,3
0.198,-0.7509999999999999,0.5539999999999999,3.418,4.272,6.348,None,3
0.203,-0.807,0.521,3.6010000000000004,5.31,6.409,None,3
0.209,-0.8640000000000001,0.482,3.6010000000000004,6.348,5.676,None,3
0.219,-0.901,0.442,3.113,8.24,3.723,None,3
0.239,-0.925,0.404,1.2819999999999998,10.559,1.038,None,3
0.25,-0.928,0.373,-1.892,13.367,-1.831,3beats_2,3
0.273,-0.935,0.349,-5.92,16.724,-4.456,None,3
0.3,-0.927,0.326,-8.667,20.203,-6.775,None,3
0.321,-0.922,0.309,-10.803,23.926,-8.789,None,3
0.331,-0.939,0.29,-11.536,27.832,-10.864,None,3
0.333,-0.964,0.274,-11.414,31.982,-12.512,None,3
0.334,-0.998,0.253,-10.376,36.377,-14.832,None,3
0.339,-1.04,0.227,-9.521,41.26,-17.761,None,3
0.339,-1.083,0.199,-10.254,46.20399999999999,-21.484,None,3
0.35700000000000004,-1.094,0.172,-11.902,51.453,-26.123,None,3
0.386,-1.077,0.152,-13.977,57.434,-31.982,None,3
0.419,-1.046,0.146,-16.418,63.66,-38.025,None,3
0.47,-1.003,0.172,-21.179,69.946,-43.091,None,3
0.515,-0.972,0.201,-25.208,76.355,-47.607,None,3
0.54,-0.925,0.236,-28.992,81.29899999999998,-51.758,None,3
0.547,-0.8959999999999999,0.268,-30.64,85.815,-54.871,None,3
0.555,-0.892,0.292,-30.029,89.96600000000002,-57.8,None,3
0.545,-0.887,0.297,-28.503,93.994,-60.73,None,3
0.5429999999999999,-0.906,0.303,-23.437,98.328,-63.904,None,3
0.5489999999999999,-0.8909999999999999,0.332,-23.437,103.271,-67.627,None,3
0.596,-0.932,0.359,-20.203,108.826,-71.411,None,3
0.637,-0.921,0.383,-16.296,113.892,-75.378,None,3
0.672,-0.884,0.422,-21.851,117.065,-80.75,None,3
0.691,-0.825,0.453,-25.269,119.263,-85.205,None,3
0.73,-0.794,0.477,-22.827,121.826,-88.62299999999998,None,3
0.757,-0.746,0.495,-23.621,123.718,-92.224,None,3
0.759,-0.705,0.5,-26.062,124.878,-94.666,None,3
0.769,-0.6729999999999999,0.504,-27.527,126.343,-96.863,None,3
0.77,-0.637,0.509,-27.344,128.357,-98.877,None,3
0.774,-0.611,0.528,-26.306,130.67600000000002,-100.403,None,3
0.784,-0.607,0.57,-22.034,134.033,-101.257,None,3
0.805,-0.616,0.638,-19.104,137.512,-101.99,None,3
0.81,-0.619,0.716,-17.761,139.954,-102.722,None,3
0.8240000000000001,-0.6409999999999999,0.8079999999999999,-18.372,140.808,-103.21,None,3
0.835,-0.649,0.88,-21.057,139.77100000000002,-104.492,None,3
0.8340000000000001,-0.6890000000000001,0.928,-23.376,136.963,-105.591,None,3
0.821,-0.723,0.916,-24.414,133.118,-107.361,None,3
0.805,-0.7290000000000001,0.885,-27.405,129.45600000000002,-110.657,None,3
0.7879999999999999,-0.6859999999999999,0.853,-30.945,127.319,-114.502,None,3
0.794,-0.611,0.8390000000000001,-34.363,125.732,-118.408,None,3
0.7909999999999999,-0.539,0.818,-36.377,124.756,-120.789,None,3
0.78,-0.454,0.8270000000000001,-38.147,124.268,-122.253,None,3
0.779,-0.401,0.8490000000000001,-35.645,124.207,-122.314,None,3
0.774,-0.371,0.911,-33.447,124.634,-120.667,None,3
0.7559999999999999,-0.362,0.97,-34.973,123.352,-118.164,None,3
0.7140000000000001,-0.35200000000000004,0.994,-32.471,120.056,-116.028,None,3
0.685,-0.349,1.006,-28.748,116.699,-114.38,None,3
0.657,-0.361,1.019,-25.146,114.075,-112.122,None,3
0.65,-0.369,1.048,-24.292,111.755,-110.168,None,3
0.636,-0.353,1.078,-26.123,108.704,-108.826,None,3
0.624,-0.314,1.178,-31.25,105.103,-107.544,None,3
0.562,-0.203,1.15,-38.33,101.257,-105.408,None,3
0.569,-0.174,1.151,-41.87,98.206,-100.037,None,3
0.528,-0.231,1.19,-34.302,92.346,-96.863,None,3
0.493,-0.32299999999999995,1.246,-19.775,84.412,-93.872,None,3
0.488,-0.407,1.257,-20.508000000000006,80.139,-91.736,None,3
0.453,-0.451,1.257,-19.958,74.829,-91.003,None,3
0.4320000000000001,-0.428,1.235,-22.888,71.10600000000002,-90.088,None,3
0.419,-0.349,1.203,-31.311,67.993,-88.44,None,3
0.379,-0.227,1.158,-36.072,64.697,-86.48700000000002,None,3
0.35700000000000004,-0.107,1.151,-36.377,62.073,-83.618,None,3
0.344,-0.005,1.22,-34.79,58.777,-78.979,None,3
0.322,0.01,1.28,-31.494,54.32100000000001,-72.876,None,3
0.294,-0.003,1.354,-25.879,48.767,-67.017,None,3
0.274,-0.044,1.369,-19.714,42.236,-60.425,None,3
0.246,-0.055,1.357,-18.311,34.973,-53.589,None,3
0.228,-0.05,1.352,-20.081,27.039,-46.387,None,3
0.209,-0.067,1.337,-20.203,18.738,-39.368,None,3
0.2,-0.108,1.283,-16.785,11.475,-32.959,None,3
0.212,-0.158,1.223,-12.817,5.615,-27.649,None,3
0.206,-0.168,1.145,-13.428,0.061,-23.254,None,3
0.207,-0.157,1.117,-19.47,-4.211,-18.982,None,3
0.201,-0.147,1.1,-23.254,-7.874,-14.832,None,3
0.199,-0.156,1.074,-22.156,-11.047,-9.705,None,3
0.203,-0.202,1.044,-17.09,-14.282,-5.005,None,3
0.189,-0.237,0.98,-12.329,-17.395,-1.221,None,3
0.2,-0.378,0.925,-3.723,-18.738,2.8080000000000003,None,3
0.196,-0.442,0.8420000000000001,6.226,-20.142,5.5539999999999985,None,3
0.209,-0.507,0.769,10.742,-20.203,8.118,None,3
0.21,-0.561,0.688,13.306,-20.447,9.277,None,3
0.223,-0.611,0.624,12.207,-19.897,9.949,None,3
0.21600000000000005,-0.64,0.552,9.216,-18.86,9.399,None,3
0.219,-0.633,0.537,2.991,-16.663,8.667,None,3
0.214,-0.623,0.534,-1.709,-14.099,7.935,None,3
