aX,aY,aZ,gX,gY,gZ,,,,
-0.337,0.547,0.731,14.343,-14.648,14.099,,,,
-0.339,0.529,0.72,15.198,-13.672,14.771,,,,
-0.343,0.516,0.714,15.93,-12.451,15.259,,,,
-0.347,0.499,0.707,16.418,-11.536,15.869,,,,
-0.343,0.483,0.717,16.541,-10.498,16.296,,,,
-0.338,0.475,0.741,16.785,-9.338,16.479,,,,
-0.34,0.472,0.766,17.578,-8.484,16.357,,,,
-0.341,0.462,0.792,18.799,-7.935,16.418,,,,
-0.342,0.44,0.824,19.958,-8.057,16.724,,,,
-0.338,0.405,0.871,21.423,-8.423,16.602,,,,
-0.334,0.371,0.92,22.4,-9.583,16.052,,,,
-0.338,0.347,0.962,21.545,-11.536,15.076,,,,
-0.334,0.338,1.005,19.287,-14.221,13.489,,,,
-0.333,0.362,1.063,17.822,-17.456,11.414,,,,
-0.343,0.4,1.121,18.982,-21.362,9.399,,,,
-0.354,0.427,1.189,21.057,-25.696,8.301,,,,
-0.36,0.45,1.271,21.24,-30.396,7.935,,,,
-0.347,0.446,1.359,24.414,-35.217,7.629,,,,
-0.336,0.455,1.451,24.658,-41.809,6.958,,,,
-0.326,0.465,1.499,22.827,-51.147,6.531,,,,
-0.337,0.493,1.509,18.616,-62.561,6.592,,,,
-0.349,0.5,1.489,13.489,-74.158,7.874,,,,
-0.347,0.493,1.449,9.46,-85.876,9.766,,,,
-0.343,0.483,1.396,8.24,-97.229,11.902,,,,
-0.333,0.469,1.315,12.512,-107.727,13.489,,,,
-0.339,0.473,1.214,18.86,-117.432,14.404,,,,
-0.349,0.481,1.101,26.306,-125.427,15.198,,,,
-0.359,0.487,0.975,34.607,-131.287,16.113,,,,
-0.378,0.475,0.846,41.016,-135.559,17.456,,,,
-0.407,0.46,0.743,43.457,-137.512,18.738,,,,
-0.418,0.424,0.648,45.837,-137.207,20.02,,,,
-0.438,0.391,0.552,47.729,-136.475,21.118,,,,
-0.465,0.364,0.457,47.546,-134.644,21.606,,,,
-0.492,0.343,0.373,46.387,-131.531,21.729,,,,
-0.521,0.32,0.312,45.715,-127.075,21.851,,,,
-0.546,0.292,0.263,45.044,-121.46,21.973,,,,
-0.566,0.261,0.213,46.326,-115.54,21.545,,,,
-0.585,0.238,0.163,48.279,-109.741,20.508,,,,
-0.608,0.221,0.122,50.293,-103.271,19.348,,,,
-0.631,0.198,0.096,51.697,-96.191,18.188,,,,
-0.645,0.171,0.086,51.331,-88.562,17.273,,,,
-0.66,0.141,0.078,50.659,-80.933,16.235,,,,
-0.671,0.112,0.067,49.194,-73.853,14.587,,,,
-0.679,0.09,0.056,46.936,-67.139,12.573,,,,
-0.688,0.078,0.047,44.678,-60.364,10.071,,,,
-0.702,0.081,0.04,42.786,-53.833,7.324,,,,
-0.716,0.089,0.035,41.26,-47.241,4.7,,,,
-0.729,0.099,0.033,39.429,-40.527,2.319,,,,
-0.737,0.104,0.036,37.842,-33.936,0.488,,,,
-0.739,0.11,0.034,36.377,-27.527,-0.854,,,,
-0.745,0.117,0.035,34.302,-21.118,-2.197,,,,
-0.747,0.122,0.043,32.288,-14.709,-3.479,,,,
-0.746,0.126,0.051,30.334,-9.033,-4.333,,,,
-0.747,0.135,0.069,28.687,-3.235,-5.432,,,,
-0.746,0.137,0.087,27.161,2.625,-5.981,,,,
-0.738,0.139,0.104,24.902,7.935,-6.287,,,,
-0.732,0.141,0.119,22.4,13.062,-6.531,,,,
-0.726,0.141,0.133,20.447,17.456,-6.897,,,,
-0.717,0.145,0.151,18.921,22.095,-7.324,,,,
-0.71,0.15,0.17,18.372,26.55,-7.996,,,,
-0.704,0.157,0.185,18.127,30.701,-8.423,,,,
-0.699,0.165,0.195,17.761,34.79,-8.667,,,,
-0.69,0.173,0.2,17.517,38.574,-9.033,,,,
-0.685,0.186,0.2,17.151,42.175,-9.216,,,,
-0.676,0.203,0.194,17.09,45.593,-9.338,,,,
-0.667,0.227,0.177,17.639,49.194,-9.399,,,,
-0.657,0.25,0.146,18.25,52.673,-8.972,,,,
-0.646,0.282,0.109,19.47,56.763,-8.118,,,,
-0.637,0.314,0.075,22.4,62.012,-7.08,,,,
-0.625,0.347,0.054,26.123,68.298,-5.554,,,,
-0.612,0.379,0.047,29.114,76.05,-2.625,,,,
-0.603,0.405,0.066,31.616,84.9,0.916,,,,
-0.577,0.417,0.102,33.813,94.604,5.615,,,,
-0.537,0.423,0.139,33.508,103.638,11.108,,,,
-0.505,0.45,0.196,31.25,112,16.663,,,,
-0.456,0.472,0.225,35.339,119.385,22.4,,,,
-0.428,0.467,0.237,43.03,125.549,28.687,,,,
-0.41,0.434,0.29,49.133,132.202,34.912,,,,
-0.359,0.366,0.404,53.955,139.771,40.71,,,,
-0.303,0.285,0.532,55.847,146.484,45.532,,,,
-0.262,0.209,0.668,49.011,150.513,48.401,,,,
-0.24,0.139,0.812,36.072,152.405,49.805,,,,
-0.221,0.064,0.998,16.846,152.893,50.354,,,,
-0.198,-0.042,1.203,-3.662,151.794,50.171,,,,
-0.159,-0.168,1.433,-20.447,148.01,48.279,,,,
-0.14,-0.253,1.606,-31.128,139.771,43.518,,,,
-0.148,-0.299,1.726,-31.555,128.723,36.255,,,,
-0.175,-0.307,1.824,-26.001,116.028,27.893,,,,
-0.214,-0.271,1.917,-19.836,102.234,19.775,,,,
-0.244,-0.227,1.974,-14.16,87.524,12.634,,,,
-0.268,-0.17,1.978,-11.169,72.021,6.653,,,,
-0.299,-0.092,1.931,-7.996,55.908,1.16,,,,
-0.331,-0.003,1.855,-4.822,40.588,-3.052,,,,
-0.36,0.071,1.752,-2.319,26.794,-5.493,,,,
-0.379,0.14,1.645,-0.854,15.015,-6.226,,,,
-0.394,0.196,1.532,-0.305,4.822,-6.165,,,,
-0.403,0.243,1.421,-0.122,-3.296,-5.432,,,,
-0.418,0.277,1.312,0.793,-8.972,-3.723,,,,
-0.425,0.303,1.218,3.174,-12.939,-1.343,,,,
-0.431,0.315,1.135,6.47,-15.869,1.709,,,,
-0.435,0.318,1.074,10.193,-17.334,4.639,,,,
-0.436,0.312,1.016,13.306,-17.944,7.751,,,,
-0.433,0.285,0.977,14.16,-18.188,11.108,,,,
-0.423,0.246,0.94,14.038,-17.822,14.587,,,,
-0.411,0.202,0.911,13.367,-17.334,17.273,,,,
-0.4,0.153,0.893,12.39,-17.09,19.043,,,,
-0.389,0.104,0.877,11.719,-16.357,20.02,,,,
-0.381,0.06,0.864,11.292,-15.93,20.386,,,,
-0.374,0.024,0.855,11.475,-15.808,20.081,,,,
-0.37,-0.004,0.842,13.062,-15.625,19.165,,,,
-0.374,-0.022,0.827,15.686,-15.625,17.639,,,,
-0.375,-0.034,0.802,17.212,-15.442,15.991,,,,
-0.377,-0.033,0.782,19.226,-15.259,14.038,,,,
-0.387,-0.035,0.761,20.63,-14.771,12.146,,,,
-0.391,-0.044,0.753,20.813,-13.855,10.62,,,,
-0.392,-0.061,0.75,19.409,-12.39,9.155,,,,
-0.394,-0.076,0.762,17.151,-10.986,7.568,,,,
-0.394,-0.083,0.772,13.245,-9.766,5.981,,,,
-0.401,-0.079,0.795,9.033,-8.484,3.784,,,,
-0.405,-0.078,0.837,4.517,-7.263,1.892,,,,
-0.403,-0.075,0.893,1.16,-6.104,0.122,,,,
-0.406,-0.069,0.95,-0.61,-5.737,-1.648,,,,
-0.414,-0.06,1.008,-1.343,-6.226,-3.418,,,,
-0.422,-0.061,1.071,0.183,-7.08,-4.761,,,,
-0.421,-0.062,1.145,2.93,-8.423,-6.104,,,,
-0.42,-0.077,1.232,5.615,-10.681,-7.385,,,,
-0.409,-0.082,1.328,6.226,-13.916,-9.033,,,,
-0.402,-0.092,1.407,6.165,-19.104,-10.986,,,,
-0.402,-0.099,1.462,4.456,-25.818,-12.939,,,,
-0.396,-0.105,1.523,1.038,-34.058,-14.709,,,,
-0.392,-0.103,1.55,-3.662,-43.335,-16.846,,,,
-0.398,-0.079,1.544,-7.568,-53.345,-18.982,,,,
-0.398,-0.055,1.521,-8.972,-63.599,-20.569,,,,
-0.396,-0.032,1.492,-7.324,-73.73,-21.79,,,,
-0.397,0.001,1.448,-0.671,-83.557,-23.132,,,,
-0.402,0.036,1.375,9.216,-92.59,-24.475,,,,
-0.407,0.066,1.273,18.799,-100.647,-25.33,,,,
-0.415,0.09,1.168,24.841,-107.3,-25.513,,,,
-0.42,0.103,1.064,26.733,-112.488,-25.452,,,,
-0.429,0.104,0.973,25.94,-115.967,-24.658,,,,
-0.441,0.095,0.896,23.743,-118.103,-23.743,,,,
-0.455,0.077,0.837,21.545,-118.652,-22.888,,,,
-0.464,0.057,0.778,20.203,-118.286,-22.339,,,,
-0.474,0.046,0.717,19.348,-117.554,-22.034,,,,
-0.482,0.038,0.666,20.02,-116.455,-22.461,,,,
-0.497,0.033,0.628,22.888,-114.38,-22.949,,,,
-0.512,0.028,0.598,26.672,-112.061,-23.743,,,,
-0.523,0.026,0.568,31.006,-109.375,-24.902,,,,
-0.532,0.034,0.527,34.424,-107.239,-26.184,,,,
-0.545,0.042,0.474,34.851,-105.652,-27.283,,,,
-0.568,0.058,0.418,30.762,-103.455,-28.32,,,,
-0.588,0.073,0.374,24.292,-100.525,-28.87,,,,
-0.6,0.088,0.33,16.541,-97.29,-28.625,,,,
-0.62,0.102,0.293,10.986,-93.445,-28.503,,,,
-0.639,0.112,0.273,5.859,-88.623,-28.076,,,,
-0.656,0.12,0.255,2.38,-83.557,-27.039,,,,
-0.669,0.128,0.229,1.282,-79.041,-26.245,,,,
-0.678,0.141,0.2,1.465,-74.524,-25.757,,,,
-0.699,0.156,0.178,2.441,-69.519,-25.208,,,,
-0.72,0.173,0.16,2.319,-64.209,-24.292,,,,
-0.739,0.188,0.145,1.648,-58.96,-23.071,,,,
-0.75,0.201,0.13,-0.427,-53.955,-21.606,,,,
-0.761,0.213,0.115,-0.793,-48.706,-20.081,,,,
-0.772,0.224,0.108,-0.854,-43.335,-18.311,,,,
-0.776,0.229,0.105,-1.099,-38.086,-16.174,,,,
-0.782,0.23,0.096,-1.404,-32.898,-14.282,,,,
-0.784,0.23,0.084,-1.953,-27.832,-12.268,,,,
-0.786,0.232,0.068,-2.075,-22.827,-10.315,,,,
-0.789,0.235,0.056,-1.343,-17.578,-8.301,,,,
-0.789,0.24,0.045,0.793,-12.39,-6.592,,,,
-0.791,0.248,0.038,4.028,-7.324,-5.371,,,,
-0.792,0.262,0.033,7.141,-1.953,-3.784,,,,
-0.791,0.271,0.024,9.705,3.662,-1.709,,,,
-0.79,0.278,0.014,11.536,9.277,0.977,,,,
-0.785,0.28,0.004,11.78,14.893,3.54,,,,
-0.776,0.281,0.001,10.864,20.813,6.287,,,,
-0.764,0.281,-0.01,10.559,26.611,9.46,,,,
-0.753,0.284,-0.027,12.146,32.654,12.207,,,,
-0.741,0.294,-0.048,14.832,38.635,14.832,,,,
-0.727,0.31,-0.076,19.287,44.739,17.761,,,,
-0.706,0.318,-0.118,24.292,50.964,21.118,,,,
-0.693,0.322,-0.157,27.527,57.983,24.841,,,,
-0.676,0.322,-0.189,28.381,66.162,28.748,,,,
-0.648,0.314,-0.206,28.198,75.256,32.715,,,,
-0.612,0.31,-0.211,26.428,85.327,36.926,,,,
-0.581,0.305,-0.208,25.879,95.825,41.504,,,,
-0.544,0.302,-0.197,25.452,106.873,45.959,,,,
-0.494,0.293,-0.184,25.818,117.859,50.903,,,,
-0.445,0.29,-0.158,26.428,128.723,56.091,,,,
-0.393,0.288,-0.118,29.236,140.015,60.791,,,,
-0.329,0.278,-0.067,34.363,151.123,66.162,,,,
-0.253,0.258,-0.029,41.321,161.194,71.838,,,,
-0.201,0.236,-0.001,47.791,170.227,77.698,,,,
-0.14,0.199,0.031,53.589,179.26,83.923,,,,
-0.097,0.127,0.106,56.824,189.27,89.905,,,,
-0.052,-0.006,0.257,54.81,200.195,95.642,,,,
0.057,-0.167,0.487,45.593,210.51,100.342,,,,
0.191,-0.355,0.703,34.668,216.492,101.501,,,,
0.249,-0.486,0.883,23.315,216.98,97.717,,,,
0.245,-0.514,1.053,8.972,214.111,90.637,,,,
0.231,-0.477,1.206,-2.014,210.327,82.703,,,,
0.183,-0.474,1.399,-6.714,205.75,75.989,,,,
0.157,-0.488,1.667,-16.418,200.684,70.679,,,,
0.172,-0.525,1.915,-25.818,192.322,65.552,,,,
0.164,-0.515,2.146,-33.875,179.321,59.143,,,,
0.094,-0.469,2.299,-37.598,161.987,51.514,,,,
0.026,-0.444,2.445,-35.706,142.334,44.434,,,,
-0.005,-0.437,2.567,-30.945,121.338,38.818,,,,
-0.044,-0.426,2.639,-17.456,98.083,33.264,,,,
-0.088,-0.422,2.621,-2.258,73.303,27.405,,,,
-0.12,-0.403,2.552,9.46,49.011,22.156,,,,
-0.142,-0.388,2.449,15.015,26.062,18.127,,,,
-0.147,-0.413,2.263,16.113,5.066,14.832,,,,
-0.16,-0.421,2.051,18.25,-13,10.742,,,,
-0.173,-0.412,1.831,21.729,-27.466,6.409,,,,
-0.188,-0.4,1.629,25.024,-37.903,2.563,,,,
-0.202,-0.382,1.452,28.503,-44.495,-0.977,,,,
-0.215,-0.349,1.292,31.494,-48.096,-4.089,,,,
-0.235,-0.318,1.168,30.701,-49.561,-6.47,,,,
-0.256,-0.272,1.085,27.466,-49.133,-8.545,,,,
-0.261,-0.245,1.014,25.391,-47.363,-9.644,,,,
-0.266,-0.208,0.975,22.339,-45.227,-10.254,,,,
-0.274,-0.173,0.944,18.921,-42.969,-10.437,,,,
-0.278,-0.148,0.917,16.418,-41.382,-9.827,,,,
-0.279,-0.138,0.891,15.015,-39.734,-8.972,,,,
-0.275,-0.128,0.876,14.954,-37.842,-7.996,,,,
-0.267,-0.123,0.848,16.602,-36.621,-7.019,,,,
-0.271,-0.13,0.834,20.508,-35.522,-6.287,,,,
-0.267,-0.139,0.836,24.353,-34.302,-5.737,,,,
-0.256,-0.145,0.834,28.137,-32.776,-4.883,,,,
-0.254,-0.157,0.825,30.457,-31.799,-4.395,,,,
-0.255,-0.168,0.838,31.25,-30.884,-3.845,,,,
-0.259,-0.186,0.864,31.311,-29.48,-3.174,,,,
-0.259,-0.208,0.899,29.968,-28.32,-2.808,,,,
-0.265,-0.235,0.941,27.283,-27.832,-2.502,,,,
-0.268,-0.266,0.989,24.78,-28.137,-2.625,,,,
-0.269,-0.308,1.056,22.949,-28.931,-3.418,,,,
-0.284,-0.37,1.157,22.949,-30.151,-4.211,,,,
-0.276,-0.458,1.284,25.452,-32.043,-5.737,,,,
-0.258,-0.551,1.422,32.288,-35.706,-8.24,,,,
-0.228,-0.654,1.528,47.424,-41.809,-13.367,,,,
-0.227,-0.714,1.61,58.044,-51.208,-20.63,,,,
-0.229,-0.761,1.633,62.317,-62.317,-28.87,,,,
-0.217,-0.778,1.616,57.861,-74.28,-36.926,,,,
-0.21,-0.759,1.562,45.959,-87.036,-45.105,,,,
-0.227,-0.704,1.484,34.851,-98.755,-52.979,,,,
-0.229,-0.631,1.402,26.123,-108.459,-59.753,,,,
-0.237,-0.551,1.319,20.142,-116.699,-64.819,,,,
-0.245,-0.463,1.227,19.287,-123.535,-69.153,,,,
-0.252,-0.374,1.133,21.362,-129.7,-72.571,,,,
-0.262,-0.28,1.019,23.01,-134.521,-74.646,,,,
-0.275,-0.19,0.884,21.484,-138.367,-75.012,,,,
-0.311,-0.102,0.764,15.198,-140.442,-73.73,,,,
-0.355,-0.029,0.661,6.958,-140.564,-71.228,,,,
-0.391,0.03,0.563,-0.366,-138.733,-67.444,,,,
-0.431,0.08,0.477,-6.47,-135.559,-62.622,,,,
-0.474,0.12,0.394,-10.986,-131.287,-57.312,,,,
-0.511,0.149,0.345,-12.39,-125.366,-51.514,,,,
-0.541,0.159,0.308,-10.376,-118.408,-45.41,,,,
-0.56,0.164,0.273,-6.226,-111.633,-39.49,,,,
-0.585,0.161,0.239,-2.625,-105.103,-34.18,,,,
-0.607,0.151,0.209,-0.793,-98.755,-28.992,,,,
-0.621,0.136,0.183,1.038,-92.163,-24.048,,,,
-0.632,0.116,0.162,3.052,-85.388,-19.348,,,,
-0.645,0.095,0.136,3.662,-79.407,-15.198,,,,
-0.666,0.072,0.12,2.93,-73.059,-11.414,,,,
-0.672,0.042,0.112,1.221,-66.467,-7.874,,,,
-0.678,0.014,0.101,-1.038,-60.303,-5.432,,,,
-0.69,-0.001,0.098,-3.784,-53.894,-3.052,,,,
-0.703,-0.012,0.107,-4.944,-47.241,-1.038,,,,
-0.711,-0.027,0.118,-5.432,-40.771,0.854,,,,
-0.718,-0.038,0.124,-6.165,-34.973,2.563,,,,
-0.729,-0.046,0.134,-5.859,-29.48,3.723,,,,
-0.735,-0.052,0.15,-5.432,-23.926,5.127,,,,
-0.743,-0.05,0.166,-4.822,-18.86,6.348,,,,
-0.752,-0.053,0.178,-3.54,-14.16,7.568,,,,
-0.755,-0.057,0.184,-1.587,-10.132,8.911,,,,
-0.754,-0.063,0.18,0.916,-6.165,10.071,,,,
-0.758,-0.066,0.169,3.296,-2.319,11.047,,,,
-0.762,-0.063,0.167,3.784,1.831,12.329,,,,
-0.759,-0.068,0.165,3.845,6.409,13.611,,,,
-0.752,-0.079,0.161,3.174,10.925,15.076,,,,
-0.741,-0.082,0.155,1.099,15.015,16.418,,,,
-0.736,-0.082,0.147,-0.977,19.287,17.334,,,,
-0.731,-0.076,0.14,-3.418,23.743,18.433,,,,
-0.727,-0.068,0.136,-5.737,28.442,19.775,,,,
-0.719,-0.06,0.127,-8.972,33.325,21.118,,,,
-0.707,-0.055,0.108,-12.573,37.903,22.766,,,,
-0.694,-0.039,0.093,-16.602,42.847,24.597,,,,
-0.678,-0.025,0.084,-18.677,48.645,26.306,,,,
-0.666,-0.003,0.077,-17.273,54.871,28.442,,,,
-0.659,0.001,0.074,-10.681,61.523,31.189,,,,
-0.641,-0.018,0.082,-1.526,69.092,34.607,,,,
-0.616,-0.06,0.093,8.057,76.782,38.208,,,,
-0.584,-0.109,0.095,15.93,84.045,41.626,,,,
-0.548,-0.157,0.098,20.508,91.187,44.067,,,,
-0.52,-0.187,0.108,19.531,98.206,45.593,,,,
-0.485,-0.214,0.124,14.404,105.286,46.997,,,,
-0.447,-0.223,0.14,7.08,111.877,47.791,,,,
-0.418,-0.219,0.159,-0.366,118.225,48.279,,,,
-0.391,-0.212,0.186,-5.066,125.061,48.889,,,,
-0.355,-0.218,0.246,-7.996,132.629,49.622,,,,
-0.317,-0.264,0.341,-8.85,140.503,51.025,,,,
-0.273,-0.352,0.467,-8.972,148.193,52.124,,,,
-0.226,-0.439,0.629,-11.841,153.992,51.88,,,,
-0.174,-0.504,0.766,-16.418,157.166,49.622,,,,
-0.154,-0.526,0.909,-22.034,157.593,45.776,,,,
-0.14,-0.514,1.046,-27.527,156.433,40.527,,,,
-0.135,-0.494,1.189,-30.762,153.442,35.583,,,,
-0.135,-0.446,1.338,-33.875,149.048,31.25,,,,
-0.141,-0.421,1.455,-32.104,142.883,27.466,,,,
-0.149,-0.37,1.578,-30.09,134.583,24.536,,,,
-0.176,-0.318,1.663,-26.55,124.207,22.278,,,,
-0.208,-0.28,1.746,-21.606,113.525,20.874,,,,
-0.215,-0.25,1.826,-17.029,102.295,20.508,,,,
-0.218,-0.236,1.854,-11.292,88.928,20.447,,,,
-0.241,-0.24,1.837,-6.165,74.707,20.813,,,,
-0.239,-0.25,1.811,-0.244,60.852,21.301,,,,
-0.251,-0.274,1.783,5.31,47.668,21.423,,,,
-0.254,-0.324,1.726,9.399,35.95,21.667,,,,
-0.259,-0.381,1.66,12.146,25.146,21.24,,,,
-0.258,-0.438,1.583,11.902,15.198,20.02,,,,
-0.255,-0.475,1.503,11.292,6.287,17.7,,,,
-0.262,-0.492,1.417,12.024,-1.282,14.526,,,,
-0.269,-0.503,1.327,15.442,-7.507,11.169,,,,
-0.275,-0.505,1.24,20.02,-12.085,7.568,,,,
-0.284,-0.51,1.166,25.33,-15.259,4.211,,,,
-0.286,-0.505,1.113,29.053,-17.09,0.916,,,,
-0.286,-0.501,1.063,30.701,-18.127,-2.258,,,,
-0.292,-0.492,1.017,28.748,-19.165,-4.944,,,,
-0.295,-0.491,0.995,22.339,-19.592,-6.958,,,,
-0.286,-0.491,0.987,13.855,-19.531,-9.033,,,,
-0.274,-0.471,0.972,4.761,-19.775,-11.292,,,,
-0.284,-0.427,0.962,-2.197,-20.508,-13.428,,,,
-0.292,-0.383,0.971,-5.981,-20.935,-15.015,,,,
-0.299,-0.346,0.985,-6.042,-21.301,-15.869,,,,
-0.297,-0.314,0.997,-3.052,-21.973,-16.357,,,,
-0.305,-0.283,1.005,2.014,-22.888,-16.724,,,,
-0.311,-0.263,1.03,9.644,-24.048,-16.602,,,,
-0.308,-0.261,1.05,17.822,-25.757,-15.869,,,,
-0.309,-0.267,1.056,22.644,-27.954,-15.503,,,,
-0.31,-0.281,1.051,21.484,-30.457,-14.771,,,,
-0.311,-0.297,1.064,15.381,-33.386,-14.343,,,,
-0.308,-0.321,1.081,7.568,-35.828,-13.733,,,,
-0.305,-0.331,1.092,-0.305,-38.147,-13.367,,,,
-0.305,-0.343,1.107,-6.042,-40.894,-13.489,,,,
-0.306,-0.355,1.144,-8.972,-44.189,-13.916,,,,
-0.316,-0.373,1.184,-6.836,-47.363,-14.404,,,,
-0.328,-0.4,1.248,-0.732,-50.11,-15.259,,,,
-0.325,-0.443,1.312,5.737,-53.528,-16.479,,,,
-0.317,-0.491,1.371,7.935,-58.594,-18.372,,,,
-0.304,-0.532,1.404,4.7,-65.796,-20.996,,,,
-0.292,-0.562,1.4,-0.854,-74.28,-24.414,,,,
-0.297,-0.569,1.365,-6.714,-83.618,-28.076,,,,
-0.302,-0.56,1.318,-10.376,-92.163,-32.41,,,,
-0.311,-0.54,1.275,-10.742,-99.731,-36.194,,,,
-0.31,-0.534,1.234,-9.766,-105.591,-39.368,,,,
-0.298,-0.525,1.195,-9.094,-110.779,-42.236,,,,
-0.307,-0.513,1.154,-8.057,-116.333,-45.654,,,,
-0.315,-0.489,1.104,-6.653,-121.094,-49.011,,,,
-0.317,-0.443,1.037,-5.798,-125.488,-52.307,,,,
-0.33,-0.394,0.958,-7.141,-129.578,-54.932,,,,
-0.345,-0.349,0.869,-9.521,-132.69,-56.458,,,,
-0.36,-0.294,0.775,-12.878,-134.827,-57.678,,,,
-0.386,-0.235,0.687,-17.639,-135.864,-57.861,,,,
-0.421,-0.172,0.605,-21.912,-135.925,-57.434,,,,
-0.46,-0.117,0.528,-22.888,-134.827,-56.152,,,,
-0.488,-0.071,0.464,-20.996,-132.568,-54.077,,,,
-0.497,-0.046,0.392,-16.418,-129.395,-51.514,,,,
-0.536,-0.009,0.345,-15.076,-125.61,-48.828,,,,
-0.57,0.01,0.301,-13.123,-121.155,-45.837,,,,
-0.589,0.02,0.253,-9.705,-116.089,-42.542,,,,
-0.604,0.031,0.203,-7.935,-111.084,-39.49,,,,
-0.625,0.039,0.15,-6.714,-106.14,-36.56,,,,
-0.647,0.053,0.104,-5.432,-100.586,-33.752,,,,
-0.676,0.069,0.062,-4.822,-94.91,-30.701,,,,
-0.703,0.083,0.023,-3.845,-88.562,-27.344,,,,
-0.724,0.091,-0.013,-2.197,-81.665,-24.048,,,,
-0.746,0.093,-0.037,-1.465,-74.524,-20.63,,,,
-0.765,0.085,-0.049,-1.343,-66.895,-17.029,,,,
-0.778,0.067,-0.054,-0.793,-59.021,-13.611,,,,
-0.779,0.048,-0.058,-0.549,-51.575,-10.437,,,,
-0.788,0.037,-0.063,0.671,-44.373,-7.935,,,,
-0.802,0.026,-0.055,2.869,-36.987,-6.165,,,,
-0.809,0.015,-0.031,5.188,-29.48,-4.456,,,,
-0.812,-0.002,-0.006,7.08,-22.644,-2.563,,,,
-0.814,-0.024,0.005,8.545,-16.479,-0.854,,,,
-0.809,-0.049,0.005,9.033,-11.23,0.61,,,,
-0.806,-0.06,-0.003,7.263,-6.775,1.587,,,,
-0.814,-0.055,-0.005,4.517,-1.953,2.014,,,,
-0.817,-0.045,0.007,2.014,3.723,2.686,,,,
-0.82,-0.048,0.03,2.319,9.521,3.845,,,,
-0.813,-0.076,0.046,6.531,15.259,5.371,,,,
-0.801,-0.115,0.049,11.658,20.447,7.019,,,,
-0.792,-0.144,0.057,14.038,25.574,7.812,,,,
-0.785,-0.161,0.083,12.146,30.945,7.324,,,,
-0.777,-0.163,0.117,7.202,36.011,6.897,,,,
-0.774,-0.151,0.153,0.61,40.222,6.47,,,,
-0.77,-0.127,0.184,-4.15,44.067,6.104,,,,
-0.768,-0.108,0.219,-5.859,47.729,6.165,,,,
-0.759,-0.101,0.25,-6.042,51.392,6.836,,,,
-0.747,-0.096,0.27,-5.859,54.504,7.507,,,,
-0.74,-0.089,0.277,-5.676,56.824,8.057,,,,
-0.736,-0.088,0.275,-4.456,59.387,8.85,,,,
-0.725,-0.097,0.284,-1.709,62.439,9.888,,,,
-0.71,-0.1,0.299,1.587,66.101,10.803,,,,
-0.69,-0.096,0.309,3.906,69.397,11.23,,,,
-0.681,-0.073,0.305,4.578,71.96,11.353,,,,
-0.667,-0.04,0.267,4.944,74.28,12.268,,,,
-0.66,0,0.208,6.653,76.904,13.489,,,,
-0.661,0.036,0.172,9.705,81.177,15.503,,,,
-0.654,0.049,0.176,13.245,87.708,18.311,,,,
-0.633,0.041,0.232,13.794,95.825,22.217,,,,
-0.593,0.02,0.301,11.108,103.638,26.123,,,,
-0.547,0.008,0.359,2.258,109.192,29.541,,,,
-0.51,0.019,0.395,-7.935,112.732,32.166,,,,
-0.481,0.053,0.428,-17.273,115.601,34.424,,,,
-0.468,0.101,0.483,-22.522,118.652,36.682,,,,
-0.452,0.13,0.563,-20.813,122.314,39.612,,,,
-0.409,0.127,0.646,-13.184,125.61,43.823,,,,
-0.376,0.105,0.706,-4.272,127.136,48.279,,,,
-0.363,0.058,0.736,6.714,127.014,52.795,,,,
-0.365,-0.02,0.784,16.479,127.258,56.763,,,,
-0.334,-0.111,0.895,18.86,128.479,60.12,,,,
-0.294,-0.219,1.003,15.381,127.93,62.256,,,,
-0.263,-0.316,1.106,6.165,125.061,62.256,,,,
-0.243,-0.385,1.187,-6.042,120.3,60.73,,,,
-0.243,-0.438,1.247,-15.991,115.173,57.373,,,,
-0.243,-0.484,1.325,-23.071,109.314,53.406,,,,
-0.246,-0.518,1.422,-27.039,102.722,48.889,,,,
-0.253,-0.543,1.514,-27.771,95.764,44.067,,,,
-0.269,-0.566,1.592,-24.17,87.891,38.818,,,,
-0.277,-0.584,1.648,-19.958,78.491,33.447,,,,
-0.292,-0.587,1.672,-15.747,68.054,27.71,,,,
-0.311,-0.577,1.685,-13.733,56.885,22.156,,,,
-0.326,-0.564,1.674,-12.939,45.41,17.273,,,,
-0.344,-0.54,1.664,-12.146,34.18,12.329,,,,
-0.354,-0.533,1.619,-9.888,23.621,7.812,,,,
-0.357,-0.497,1.567,-7.996,14.099,3.784,,,,
-0.37,-0.46,1.49,-4.211,4.761,0.183,,,,
-0.383,-0.416,1.414,-0.427,-2.808,-2.93,,,,
-0.395,-0.382,1.333,2.93,-8.789,-5.066,,,,
-0.404,-0.355,1.25,4.517,-13.733,-6.165,,,,
-0.413,-0.327,1.17,3.784,-17.639,-6.958,,,,
-0.419,-0.292,1.093,2.686,-20.691,-7.812,,,,
-0.422,-0.262,1.03,2.319,-22.461,-8.057,,,,
-0.425,-0.244,0.988,2.014,-23.254,-7.812,,,,
-0.421,-0.235,0.947,1.892,-23.499,-7.019,,,,
-0.419,-0.235,0.923,2.136,-22.949,-6.531,,,,
-0.407,-0.248,0.906,2.93,-21.912,-6.165,,,,
-0.408,-0.288,0.901,4.456,-21.179,-5.92,,,,
