aX,aY,aZ,gX,gY,gZ
-0.21,-1.095,0.193,-1.465,-44.006,-52.856
-0.218,-1.065,0.187,-0.244,-43.03,-54.016
-0.232,-1.017,0.175,0.793,-42.297,-55.054
-0.241,-1.004,0.178,1.465,-41.443,-55.542
-0.245,-0.99,0.183,2.075,-40.222,-55.664
-0.256,-0.959,0.166,4.395,-39.673,-56.58
-0.267,-0.921,0.153,5.493,-39.063,-57.556
-0.273,-0.885,0.152,5.371,-38.452,-58.105
-0.281,-0.846,0.137,5.31,-37.659,-58.35
-0.291,-0.791,0.111,4.7,-37.354,-58.472
-0.308,-0.748,0.076,3.662,-36.804,-57.739
-0.311,-0.705,0.052,2.686,-35.461,-56.824
-0.346,-0.683,0.031,2.991,-33.691,-55.054
-0.345,-0.637,0.007,4.028,-31.616,-53.284
-0.362,-0.575,-0.002,3.296,-29.358,-51.453
-0.376,-0.54,-0.014,3.174,-27.1,-49.133
-0.396,-0.495,-0.013,2.747,-24.536,-45.959
-0.409,-0.453,-0.004,3.113,-22.156,-42.664
-0.422,-0.431,-0.004,4.822,-19.958,-38.818
-0.436,-0.377,-0.01,4.639,-18.127,-34.912
-0.451,-0.341,-0.029,3.052,-16.724,-30.823
-0.47,-0.292,-0.05,1.404,-15.198,-26.184
-0.47,-0.281,-0.077,0.854,-13.123,-20.935
-0.482,-0.248,-0.09,-1.831,-10.803,-15.625
-0.49,-0.225,-0.113,-3.296,-8.545,-10.193
-0.495,-0.195,-0.133,-3.906,-6.226,-5.066
-0.497,-0.176,-0.148,-3.784,-3.174,0.549
-0.498,-0.167,-0.147,-4.028,0.549,6.775
-0.496,-0.153,-0.136,-4.517,4.15,12.939
-0.498,-0.125,-0.115,-4.639,7.629,18.799
-0.492,-0.097,-0.088,-4.578,10.986,24.963
-0.481,-0.085,-0.074,-4.089,13.611,31.86
-0.472,-0.087,-0.067,-4.639,15.625,38.94
-0.455,-0.106,-0.071,-5.432,17.761,46.448
-0.441,-0.128,-0.077,-6.653,19.897,53.772
-0.414,-0.166,-0.082,-7.385,22.461,61.157
-0.389,-0.196,-0.095,-8.057,24.963,67.932
-0.352,-0.21,-0.093,-8.972,28.137,73.975
-0.318,-0.225,-0.1,-9.949,31.677,80.017
-0.292,-0.24,-0.105,-11.414,34.729,85.938
-0.269,-0.287,-0.094,-12.573,38.818,92.224
-0.228,-0.367,-0.038,-13.306,43.64,99.121
-0.192,-0.455,0.01,-12.634,47.913,105.164
-0.165,-0.53,0.041,-11.475,50.659,109.985
-0.137,-0.591,0.099,-11.597,53.589,114.014
-0.094,-0.671,0.172,-12.268,56.152,117.798
-0.057,-0.779,0.246,-11.658,57.678,120.911
-0.031,-0.885,0.312,-10.315,58.167,123.23
0.008,-0.996,0.353,-9.338,57.251,124.268
0.025,-1.126,0.372,-8.057,56.152,124.451
0.053,-1.254,0.409,-8.667,55.054,123.535
0.084,-1.372,0.454,-10.071,53.711,120.911
0.07,-1.49,0.498,-8.667,52.185,116.699
0.094,-1.61,0.556,-9.46,50.537,111.694
0.108,-1.748,0.618,-7.141,48.95,105.53
0.119,-1.879,0.685,-6.653,45.776,97.9
0.109,-1.976,0.731,-6.165,41.626,88.44
0.112,-2.033,0.781,-6.226,37.109,78.186
0.108,-2.088,0.825,-5.554,32.471,66.833
0.105,-2.12,0.851,-4.211,27.222,55.359
0.098,-2.128,0.858,-2.441,21.667,43.396
0.1,-2.131,0.865,-0.488,16.113,31.433
0.097,-2.117,0.858,0.61,10.742,19.958
0.091,-2.062,0.827,0.977,5.066,8.667
0.083,-2.003,0.793,1.038,-0.366,-2.136
0.079,-1.923,0.754,0.122,-4.883,-11.658
0.068,-1.828,0.718,-0.732,-8.911,-20.569
0.055,-1.739,0.686,-0.732,-12.268,-28.32
0.046,-1.66,0.658,-0.183,-15.198,-34.485
0.031,-1.574,0.62,0.732,-18.188,-40.1
0.019,-1.5,0.588,2.319,-20.63,-45.105
0.012,-1.448,0.538,4.883,-22.949,-49.133
-0.001,-1.387,0.488,7.385,-25.146,-53.04
-0.02,-1.331,0.457,8.057,-26.306,-56.946
-0.033,-1.263,0.427,7.874,-27.1,-60.242
-0.047,-1.189,0.409,5.737,-28.32,-63.232
-0.064,-1.125,0.383,5.249,-29.358,-65.491
-0.08,-1.045,0.362,4.639,-30.396,-67.444
-0.095,-0.984,0.342,5.432,-30.945,-68.665
-0.112,-0.916,0.319,6.287,-31.311,-68.848
-0.127,-0.866,0.307,5.493,-31.738,-68.726
-0.135,-0.8,0.271,5.92,-31.677,-67.932
-0.148,-0.728,0.237,6.226,-32.043,-67.688
-0.178,-0.692,0.205,8.301,-31.738,-65.857
-0.197,-0.616,0.173,6.775,-31.067,-63.904
-0.211,-0.555,0.148,5.981,-29.968,-61.401
-0.239,-0.501,0.129,6.226,-28.564,-57.8
-0.258,-0.457,0.121,5.371,-27.1,-53.711
-0.27,-0.423,0.124,3.784,-25.146,-48.889
-0.299,-0.379,0.111,5.249,-23.315,-43.64
-0.307,-0.39,0.076,10.498,-21.362,-38.208
-0.327,-0.347,0.061,7.874,-19.714,-33.02
-0.329,-0.344,0.049,5.371,-17.883,-27.466
-0.334,-0.317,0.034,3.845,-15.381,-21.912
-0.348,-0.318,0.023,2.563,-13.245,-16.174
-0.349,-0.319,0.03,1.709,-10.498,-9.888
-0.349,-0.329,0.033,2.136,-7.996,-4.272
-0.352,-0.341,0.036,1.892,-5.737,1.526
-0.352,-0.363,0.041,1.953,-3.601,7.141
-0.35,-0.397,0.058,1.892,-0.977,12.817
-0.346,-0.443,0.089,1.587,1.77,18.127
-0.333,-0.473,0.123,1.099,3.845,22.705
-0.327,-0.477,0.152,0.244,5.005,26.123
-0.315,-0.478,0.189,-1.648,5.859,29.907
-0.299,-0.479,0.227,-3.174,6.348,33.997
-0.283,-0.514,0.254,-3.967,6.287,38.574
-0.271,-0.571,0.273,-4.089,5.981,43.213
-0.252,-0.637,0.29,-3.052,5.981,47.485
-0.236,-0.703,0.305,-1.77,6.104,50.964
-0.225,-0.77,0.312,-0.916,5.493,53.589
-0.213,-0.848,0.333,-0.61,5.127,55.725
-0.206,-0.938,0.372,-1.038,5.066,57.251
-0.181,-1.001,0.429,-3.113,4.761,57.556
-0.173,-1.045,0.468,-4.395,3.174,56.702
-0.164,-1.065,0.511,-4.395,1.221,54.932
-0.147,-1.099,0.552,-3.662,-0.916,53.284
-0.139,-1.122,0.588,-3.906,-3.723,51.758
-0.136,-1.149,0.623,-4.578,-6.897,49.744
-0.122,-1.191,0.643,-5.92,-10.01,48.157
-0.122,-1.21,0.65,-7.996,-14.221,45.898
-0.117,-1.215,0.636,-6.897,-18.555,43.457
-0.106,-1.217,0.628,-7.141,-22.705,40.649
-0.095,-1.226,0.615,-6.897,-26.672,38.452
-0.073,-1.267,0.598,-6.592,-29.846,36.377
-0.063,-1.313,0.54,-5.859,-33.447,34.302
-0.066,-1.341,0.472,-5.981,-36.865,31.067
-0.06,-1.353,0.436,-6.836,-38.513,27.405
-0.043,-1.366,0.41,-7.202,-39.49,24.048
-0.046,-1.388,0.35,-8.423,-41.199,20.203
-0.057,-1.401,0.297,-10.315,-42.114,15.93
-0.065,-1.399,0.266,-10.986,-42.053,11.719
-0.06,-1.398,0.248,-9.949,-41.138,7.507
-0.06,-1.389,0.207,-7.385,-40.833,3.296
-0.069,-1.371,0.15,-5.432,-40.649,-1.099
-0.074,-1.351,0.116,-5.371,-39.551,-4.822
-0.077,-1.327,0.099,-5.432,-37.903,-7.69
-0.076,-1.308,0.077,-5.066,-35.828,-10.62
-0.082,-1.292,0.037,-3.784,-34.18,-13.062
-0.088,-1.269,0.004,-2.625,-32.227,-16.052
-0.094,-1.245,-0.007,-2.258,-29.236,-18.738
-0.102,-1.219,-0.015,-2.197,-26.184,-20.996
-0.114,-1.194,-0.003,-1.831,-23.193,-23.376
-0.114,-1.177,0.02,-1.282,-20.081,-25.024
-0.115,-1.163,0.036,-0.916,-17.456,-26.733
-0.121,-1.146,0.036,-0.427,-16.052,-28.564
-0.13,-1.129,0.034,-0.671,-14.465,-30.334
-0.134,-1.112,0.054,-1.282,-12.634,-32.104
-0.127,-1.11,0.071,-1.77,-10.986,-33.508
-0.137,-1.079,0.041,-1.465,-10.132,-35.461
-0.153,-1.004,0.009,-2.686,-9.644,-38.208
-0.163,-0.953,-0.001,-5.066,-8.179,-39.856
-0.169,-0.89,-0.005,-6.409,-6.226,-40.161
-0.183,-0.82,-0.014,-6.531,-4.211,-40.1
-0.194,-0.757,-0.024,-5.432,-1.892,-39.124
-0.205,-0.695,-0.024,-5.554,0.854,-36.926
-0.219,-0.66,-0.023,-5.493,3.845,-33.875
-0.231,-0.644,-0.02,-3.601,7.019,-29.846
-0.241,-0.623,-0.017,-1.526,10.01,-25.818
-0.249,-0.606,-0.009,0.61,13,-22.034
-0.255,-0.601,0,2.441,15.686,-18.127
-0.26,-0.599,0.008,2.93,17.944,-14.221
-0.263,-0.584,0.011,3.052,19.836,-10.559
-0.263,-0.575,0.008,2.441,21.606,-7.141
-0.264,-0.575,-0.005,1.587,22.888,-3.662
-0.251,-0.586,-0.021,0.549,24.963,0
-0.245,-0.599,-0.057,-0.549,27.039,3.723
-0.239,-0.601,-0.073,-2.075,29.663,7.019
-0.227,-0.618,-0.066,-2.136,33.569,10.925
-0.211,-0.65,-0.051,-0.61,37.476,14.771
-0.202,-0.696,-0.042,1.404,41.077,18.494
-0.192,-0.733,-0.026,1.892,44.495,21.362
-0.181,-0.753,-0.005,0.549,47.424,23.376
-0.177,-0.78,0.017,-1.648,49.927,25.208
-0.166,-0.813,0.053,-2.625,52.551,26.917
-0.156,-0.867,0.08,-2.014,55.054,28.809
-0.145,-0.915,0.104,-1.465,57.19,30.334
-0.127,-0.955,0.127,-1.404,58.838,30.701
-0.115,-0.978,0.133,-2.38,59.998,30.518
-0.113,-0.992,0.136,-3.845,60.974,29.907
-0.095,-1.02,0.153,-5.493,62.622,29.724
-0.077,-1.044,0.191,-5.31,64.514,29.419
-0.06,-1.091,0.247,-3.052,66.345,29.48
-0.045,-1.178,0.282,0.916,67.932,29.48
-0.026,-1.256,0.315,3.54,68.909,28.442
-0.023,-1.317,0.355,2.075,68.481,25.879
-0.016,-1.35,0.404,-1.282,67.749,22.461
-0.012,-1.369,0.446,-4.028,66.711,18.433
-0.018,-1.368,0.477,-5.249,65.125,14.16
-0.016,-1.382,0.505,-3.845,63.843,9.338
-0.014,-1.4,0.531,-1.221,62.5,5.188
-0.022,-1.421,0.573,0.244,61.462,0.732
-0.013,-1.462,0.644,2.136,60.364,-2.93
-0.012,-1.477,0.704,3.296,58.105,-6.958
-0.014,-1.488,0.741,7.08,54.565,-11.841
-0.017,-1.472,0.762,9.399,50.232,-18.005
-0.016,-1.449,0.779,9.521,45.654,-23.804
-0.032,-1.421,0.77,8.606,40.649,-29.48
-0.036,-1.393,0.761,8.423,36.316,-34.607
-0.041,-1.364,0.734,7.935,32.043,-38.879
-0.043,-1.319,0.708,7.385,28.503,-42.969
-0.049,-1.276,0.681,6.348,25.513,-46.936
-0.06,-1.215,0.666,5.859,22.827,-50.537
-0.072,-1.167,0.652,6.897,20.752,-53.223
-0.083,-1.138,0.649,8.667,19.287,-54.749
-0.096,-1.103,0.631,10.62,17.395,-56.274
-0.117,-1.068,0.601,12.39,15.259,-57.922
-0.132,-1.017,0.583,13.428,13.55,-59.631
-0.156,-0.966,0.551,14.221,11.719,-60.913
-0.176,-0.922,0.526,14.16,10.01,-61.707
-0.197,-0.882,0.494,14.954,8.728,-62.012
-0.215,-0.826,0.476,14.709,8.179,-61.829
-0.229,-0.757,0.465,14.099,7.385,-61.462
-0.252,-0.697,0.456,14.343,6.47,-60.669
-0.277,-0.619,0.474,13.489,5.798,-59.021
-0.281,-0.579,0.497,13.55,5.615,-55.969
-0.292,-0.55,0.504,15.259,4.639,-52.124
-0.305,-0.527,0.492,15.93,2.502,-48.34
-0.32,-0.498,0.471,16.052,0.732,-44.922
-0.333,-0.462,0.453,16.052,-0.977,-41.87
-0.341,-0.443,0.428,16.235,-2.441,-38.147
-0.36,-0.403,0.429,11.719,-3.784,-33.936
-0.357,-0.375,0.428,7.263,-4.822,-29.419
-0.377,-0.351,0.409,6.897,-6.348,-24.17
-0.375,-0.311,0.405,6.104,-7.324,-19.348
-0.371,-0.315,0.383,6.165,-8.118,-13.245
-0.377,-0.321,0.34,6.653,-9.155,-7.08
-0.38,-0.346,0.295,5.31,-9.766,-1.587
-0.375,-0.367,0.264,3.479,-9.338,4.211
-0.372,-0.382,0.242,2.136,-8.789,9.888
-0.371,-0.419,0.234,2.38,-7.629,15.259
-0.359,-0.48,0.25,2.747,-5.92,20.813
-0.348,-0.532,0.263,2.441,-4.395,25.696
-0.352,-0.565,0.263,1.404,-4.028,29.114
-0.346,-0.583,0.282,-1.038,-3.723,31.982
-0.33,-0.592,0.315,-3.479,-3.357,34.79
-0.309,-0.597,0.355,-4.395,-3.418,37.537
-0.29,-0.642,0.394,-3.784,-3.418,41.138
-0.261,-0.731,0.44,-2.991,-3.418,45.349
-0.239,-0.832,0.456,-2.258,-4.211,48.95
-0.226,-0.905,0.469,-2.319,-5.859,50.171
-0.215,-0.99,0.494,-4.272,-7.446,50.476
-0.206,-1.078,0.53,-7.08,-9.216,50.354
-0.208,-1.168,0.556,-8.179,-11.536,49.5
-0.187,-1.252,0.563,-7.385,-13.916,47.607
-0.185,-1.345,0.593,-7.141,-16.418,44.739
-0.172,-1.44,0.6,-6.226,-19.409,41.199
-0.159,-1.539,0.595,-7.202,-22.827,36.743
-0.139,-1.603,0.569,-9.521,-26.123,31.067
-0.128,-1.681,0.561,-9.766,-28.931,24.109
-0.115,-1.722,0.533,-7.08,-31.189,16.785
-0.112,-1.723,0.502,-6.531,-33.569,7.874
-0.13,-1.696,0.487,-5.981,-35.522,-0.61
-0.12,-1.651,0.506,-5.554,-36.011,-8.118
-0.134,-1.591,0.494,-3.967,-37.781,-15.442
-0.145,-1.538,0.489,-3.235,-39.978,-22.217
-0.146,-1.495,0.495,-1.831,-41.077,-27.466
-0.147,-1.451,0.483,-0.916,-42.725,-31.982
-0.156,-1.387,0.457,-0.977,-45.044,-36.56
-0.165,-1.316,0.43,-2.075,-46.997,-40.466
-0.167,-1.253,0.41,-2.319,-48.523,-43.64
-0.173,-1.201,0.368,0.061,-49.622,-45.654
-0.186,-1.169,0.326,3.052,-50.232,-47.18
-0.185,-1.139,0.301,5.493,-49.683,-48.218
-0.194,-1.094,0.272,7.263,-49.622,-49.5
-0.206,-1.067,0.242,8.606,-49.5,-50.903
-0.218,-1.038,0.216,9.583,-48.95,-51.758
-0.226,-1.016,0.191,10.437,-48.584,-52.429
-0.235,-1.005,0.168,10.62,-47.729,-53.162
-0.241,-0.974,0.143,10.193,-47.119,-54.016
-0.255,-0.901,0.1,8.789,-46.814,-55.298
-0.273,-0.833,0.083,5.676,-45.776,-56.152
-0.271,-0.773,0.071,5.92,-43.884,-55.542
-0.304,-0.748,0.07,7.568,-41.992,-54.016
-0.299,-0.715,0.049,8.545,-40.527,-52.002
-0.31,-0.711,0.027,9.949,-38.879,-49.744
-0.312,-0.699,0.022,10.254,-36.682,-47.485
-0.314,-0.686,0.01,9.705,-35.278,-46.021
-0.326,-0.663,-0.018,8.545,-34.241,-44.983
-0.334,-0.647,-0.059,7.385,-32.837,-43.762
-0.352,-0.586,-0.094,4.333,-31.128,-42.664
-0.359,-0.545,-0.119,1.038,-29.175,-41.077
-0.371,-0.491,-0.138,-0.549,-26.306,-38.818
-0.38,-0.457,-0.149,0.244,-23.315,-36.438
-0.404,-0.41,-0.155,-0.183,-19.836,-32.898
-0.414,-0.366,-0.171,-2.93,-17.151,-29.541
-0.42,-0.319,-0.171,-5.005,-13.733,-25.208
-0.439,-0.283,-0.185,-5.554,-10.803,-20.874
-0.446,-0.247,-0.183,-5.432,-7.69,-15.503
-0.463,-0.226,-0.181,-4.639,-4.333,-10.071
-0.457,-0.206,-0.188,-2.747,-0.916,-5.127
-0.468,-0.158,-0.184,-5.188,2.258,0.122
-0.472,-0.143,-0.174,-5.798,5.92,6.165
-0.471,-0.13,-0.15,-6.226,9.644,12.817
-0.468,-0.123,-0.137,-6.836,12.695,19.531
-0.463,-0.122,-0.134,-8.24,15.381,26.123
-0.457,-0.119,-0.138,-9.766,17.944,32.898
-0.453,-0.13,-0.144,-10.925,20.691,39.673
-0.441,-0.143,-0.134,-11.658,24.17,46.753
-0.419,-0.161,-0.128,-11.719,27.588,53.711
-0.392,-0.176,-0.129,-11.597,30.884,60.486
-0.36,-0.179,-0.125,-12.085,34.485,66.467
-0.328,-0.187,-0.105,-13.062,38.208,72.815
-0.286,-0.209,-0.061,-13.489,42.48,79.651
-0.238,-0.231,-0.011,-12.024,46.448,86.06
-0.203,-0.266,0.029,-9.583,49.5,92.468
-0.161,-0.326,0.071,-8.118,52.246,99.06
-0.13,-0.385,0.094,-7.996,54.138,105.042
-0.104,-0.452,0.103,-9.155,55.176,110.413
-0.077,-0.525,0.12,-11.78,56.274,115.234
-0.035,-0.623,0.145,-14.648,57.739,119.446
0.014,-0.719,0.166,-17.944,58.838,123.047
0.061,-0.809,0.191,-21.667,59.753,125.183
0.104,-0.937,0.192,-23.621,60.852,127.014
0.142,-1.057,0.195,-27.161,62.134,127.563
0.155,-1.212,0.227,-31.738,64.575,126.77
0.169,-1.343,0.297,-33.447,67.81,124.756
0.156,-1.477,0.41,-30.273,70.862,120.667
0.19,-1.656,0.577,-25.879,73.12,116.821
0.188,-1.778,0.732,-22.278,72.815,110.229
0.188,-1.902,0.861,-19.714,69.275,101.318
0.174,-1.997,1.008,-20.264,63.477,90.942
0.172,-2.088,1.135,-20.386,55.603,79.834
0.159,-2.137,1.222,-18.738,46.57,68.115
0.16,-2.182,1.271,-15.076,36.865,56.091
0.167,-2.216,1.267,-11.78,26.672,43.945
0.16,-2.22,1.211,-10.376,15.808,31.311
0.157,-2.197,1.142,-9.949,6.042,18.494
0.152,-2.138,1.056,-9.216,-2.136,6.226
0.14,-2.057,0.973,-7.446,-8.423,-4.578
0.141,-1.971,0.904,-4.028,-12.756,-14.038
0.127,-1.874,0.83,-0.977,-16.663,-22.705
0.11,-1.766,0.779,0.671,-19.897,-30.396
0.092,-1.659,0.749,2.197,-22.217,-36.865
0.068,-1.563,0.725,4.639,-24.536,-41.748
0.052,-1.478,0.691,8.423,-27.1,-45.837
0.037,-1.411,0.648,11.902,-29.541,-49.377
0.024,-1.359,0.592,13.062,-32.043,-52.185
0.003,-1.303,0.534,12.268,-34.546,-54.932
-0.003,-1.251,0.485,13.245,-35.95,-57.8
-0.017,-1.186,0.437,13.489,-37.109,-60.486
-0.021,-1.128,0.399,13.367,-37.842,-62.439
-0.029,-1.069,0.349,15.32,-37.903,-64.392
-0.043,-0.985,0.312,14.893,-38.147,-66.223
-0.048,-0.921,0.298,15.564,-37.354,-67.139
-0.064,-0.852,0.286,17.273,-36.316,-67.017
-0.077,-0.792,0.269,19.775,-35.522,-66.467
-0.09,-0.755,0.259,22.461,-34.302,-64.758
-0.111,-0.714,0.247,22.461,-33.203,-63.232
-0.105,-0.675,0.226,19.104,-33.081,-61.401
-0.142,-0.623,0.187,17.883,-32.959,-59.937
-0.162,-0.583,0.14,15.503,-32.776,-57.556
-0.179,-0.534,0.108,10.315,-31.738,-55.054
-0.195,-0.487,0.08,9.155,-29.724,-51.575
-0.225,-0.462,0.08,9.033,-27.161,-47.729
-0.245,-0.401,0.057,9.521,-24.719,-43.457
-0.262,-0.365,0.064,5.798,-22.461,-39.063
-0.277,-0.361,0.062,7.507,-19.653,-33.02
-0.291,-0.34,0.062,8.728,-16.663,-27.527
-0.301,-0.316,0.062,8.85,-14.465,-21.973
-0.318,-0.308,0.063,8.972,-12.329,-16.296
-0.318,-0.323,0.082,8.667,-9.888,-10.071
-0.316,-0.339,0.083,8.667,-8.118,-4.822
-0.323,-0.34,0.073,5.859,-7.019,0.244
-0.323,-0.345,0.066,1.648,-6.287,5.371
-0.318,-0.351,0.058,-1.709,-4.944,10.803
-0.319,-0.366,0.058,-2.136,-3.296,15.93
-0.309,-0.387,0.064,-1.587,-1.038,21.179
-0.301,-0.409,0.066,-1.038,1.038,26.489
-0.291,-0.452,0.07,-0.305,3.296,31.616
-0.278,-0.514,0.102,-0.122,6.287,36.865
-0.263,-0.568,0.133,-0.061,8.972,41.26
-0.262,-0.595,0.165,-0.61,10.681,44.067
-0.24,-0.629,0.237,-1.282,12.695,46.997
-0.22,-0.673,0.315,-2.197,14.16,50.171
-0.212,-0.7,0.378,-1.648,14.038,52.673
-0.203,-0.72,0.431,-0.977,12.695,54.504
-0.186,-0.734,0.486,-1.16,11.353,56.519
-0.171,-0.753,0.515,-1.892,9.033,58.533
-0.163,-0.778,0.534,-4.211,5.92,60.669
-0.151,-0.828,0.564,-7.202,3.357,63.049
-0.127,-0.875,0.595,-9.338,1.16,65.125
-0.107,-0.95,0.613,-11.414,-1.648,67.2
-0.093,-1.017,0.628,-13.367,-4.456,68.298
-0.075,-1.095,0.636,-11.536,-7.141,68.359
-0.057,-1.178,0.636,-10.681,-10.01,67.749
-0.05,-1.27,0.643,-10.193,-13.245,66.345
-0.032,-1.373,0.65,-7.812,-15.625,64.026
-0.024,-1.437,0.639,-6.042,-19.104,59.814
-0.013,-1.5,0.627,-6.287,-22.705,54.688
0.008,-1.555,0.612,-8.972,-26.733,49.133
0.018,-1.589,0.575,-10.01,-30.579,42.603
0.011,-1.595,0.533,-10.071,-33.936,35.217
0.019,-1.629,0.479,-10.864,-36.682,29.053
0.027,-1.642,0.426,-10.681,-38.33,22.583
0.028,-1.638,0.38,-11.047,-39.185,15.747
0.021,-1.6,0.351,-10.925,-39.429,8.423
0.02,-1.554,0.339,-10.132,-39.185,1.831
0.017,-1.514,0.32,-8.667,-39.246,-4.028
0.011,-1.477,0.304,-6.775,-39.063,-8.423
0.004,-1.446,0.28,-4.211,-38.94,-12.39
0.003,-1.429,0.243,-2.441,-38.452,-16.357
-0.005,-1.391,0.208,-2.075,-38.147,-20.386
-0.012,-1.356,0.182,-2.808,-37.537,-24.231
-0.019,-1.313,0.164,-4.089,-36.377,-27.832
-0.031,-1.275,0.143,-5.127,-35.706,-30.762
-0.038,-1.235,0.12,-4.639,-34.058,-33.142
-0.044,-1.19,0.102,-2.686,-32.288,-35.461
-0.047,-1.148,0.083,-0.916,-30.212,-37.476
-0.058,-1.095,0.075,-0.244,-28.015,-39.124
-0.068,-1.046,0.068,0.244,-26.062,-40.283
-0.078,-1.012,0.062,0.366,-24.048,-40.771
-0.087,-0.99,0.055,0.366,-22.095,-40.649
-0.097,-0.973,0.038,0.305,-20.081,-40.649
-0.109,-0.947,0.023,0.061,-18.127,-40.588
-0.121,-0.917,0.013,-0.549,-15.991,-40.466
-0.131,-0.894,0.005,-0.916,-13.733,-40.283
-0.141,-0.859,0.001,-1.038,-11.475,-39.978
-0.152,-0.83,-0.009,-0.366,-9.583,-39.49
-0.161,-0.791,-0.017,0.427,-7.202,-38.635
-0.171,-0.769,-0.018,0.916,-4.761,-37.476
-0.175,-0.728,-0.008,0.366,-2.075,-35.95
-0.188,-0.684,-0.012,0.61,0.183,-34.546
-0.198,-0.651,-0.019,0.549,2.441,-31.982
-0.206,-0.621,-0.026,0.183,4.761,-28.87
-0.214,-0.609,-0.043,0.61,7.324,-25.574
-0.223,-0.607,-0.058,0.61,9.949,-21.667
-0.223,-0.584,-0.067,0.61,12.817,-18.188
-0.225,-0.557,-0.082,1.282,15.869,-14.893
-0.227,-0.539,-0.088,2.136,18.982,-10.681
-0.225,-0.542,-0.078,2.319,22.766,-6.348
-0.22,-0.564,-0.059,2.747,26.611,-1.892
-0.212,-0.587,-0.044,2.686,30.09,2.625
-0.208,-0.605,-0.028,2.869,33.02,6.531
-0.2,-0.632,-0.01,2.686,35.889,10.437
-0.198,-0.665,0.002,2.441,38.635,14.099
-0.194,-0.695,0.018,3.174,41.199,17.09
-0.191,-0.733,0.037,3.662,43.64,19.897
-0.177,-0.774,0.068,3.906,45.959,22.339
-0.167,-0.837,0.092,4.028,48.096,24.597
-0.156,-0.895,0.12,3.662,49.805,26.123
-0.135,-0.948,0.147,2.93,51.086,26.794
-0.12,-0.979,0.166,1.892,52.124,26.794
-0.112,-1,0.178,1.099,52.795,26.123
-0.099,-1.044,0.197,0.427,53.711,25.94
-0.09,-1.091,0.205,0.427,54.688,25.696
-0.084,-1.115,0.211,0.61,55.237,24.536
-0.082,-1.145,0.216,0.366,56.152,23.437
-0.07,-1.182,0.246,-0.732,57.373,21.851
-0.055,-1.241,0.277,-1.526,58.411,20.325
-0.043,-1.284,0.301,-1.953,59.021,18.188
-0.033,-1.318,0.324,-3.113,59.631,15.198
-0.031,-1.335,0.364,-4.822,59.814,11.475
-0.031,-1.34,0.414,-5.554,59.937,7.568
-0.036,-1.339,0.475,-4.7,60.059,3.418
-0.033,-1.366,0.541,-2.258,59.753,0.061
-0.036,-1.393,0.598,0.488,58.533,-3.174
-0.036,-1.41,0.637,3.235,56.091,-6.836
-0.04,-1.425,0.665,5.249,53.04,-11.353
-0.042,-1.436,0.685,6.348,49.805,-15.991
-0.039,-1.43,0.7,5.737,46.204,-21.179
-0.043,-1.421,0.699,5.371,42.603,-26.367
-0.048,-1.405,0.687,6.348,39.124,-31.433
-0.047,-1.386,0.678,6.897,36.377,-36.133
-0.049,-1.352,0.673,5.798,33.63,-40.771
-0.063,-1.291,0.656,5.188,30.762,-45.349
-0.072,-1.228,0.653,5.676,28.259,-49.5
-0.082,-1.165,0.644,7.141,26.184,-52.551
-0.104,-1.088,0.631,8.728,24.231,-55.054
-0.117,-1.031,0.635,9.827,22.583,-56.58
-0.131,-0.987,0.632,10.803,20.935,-57.007
-0.15,-0.94,0.626,11.414,18.921,-56.763
-0.167,-0.895,0.615,12.268,16.907,-56.824
-0.182,-0.855,0.598,13.062,14.587,-56.458
-0.198,-0.819,0.579,13.428,12.634,-55.603
-0.213,-0.78,0.562,12.817,10.681,-54.565
-0.229,-0.743,0.539,11.047,8.667,-53.284
-0.246,-0.699,0.518,9.094,7.263,-51.758
-0.263,-0.649,0.499,8.118,5.554,-50.293
-0.278,-0.616,0.481,8.362,4.333,-47.668
-0.291,-0.584,0.462,9.705,3.54,-44.922
-0.3,-0.552,0.444,10.803,2.991,-41.931
-0.316,-0.519,0.422,10.986,2.38,-38.818
-0.328,-0.482,0.416,10.803,1.831,-35.706
-0.331,-0.457,0.418,10.498,1.709,-32.043
-0.333,-0.458,0.408,10.559,1.221,-27.588
-0.343,-0.45,0.394,11.292,0.732,-23.254
-0.344,-0.445,0.393,11.414,0.305,-19.165
-0.344,-0.45,0.389,10.376,0,-15.015
-0.35,-0.459,0.375,8.362,-1.099,-10.925
-0.353,-0.462,0.357,6.47,-2.014,-7.324
-0.353,-0.482,0.348,4.456,-2.441,-3.845
-0.349,-0.515,0.339,2.991,-2.563,0.183
-0.343,-0.543,0.336,2.258,-2.38,3.784
-0.337,-0.567,0.336,1.648,-2.075,7.08
-0.331,-0.594,0.348,1.038,-1.77,10.01
-0.326,-0.624,0.353,0.61,-1.831,12.878
-0.325,-0.646,0.353,0,-2.258,15.259
-0.328,-0.661,0.358,-1.831,-2.502,17.334
-0.322,-0.668,0.388,-4.15,-2.319,19.165
-0.314,-0.686,0.416,-5.432,-2.747,21.484
-0.305,-0.71,0.439,-6.653,-3.174,23.682
-0.297,-0.746,0.473,-7.324,-3.845,25.94
-0.288,-0.785,0.508,-8.484,-4.456,28.198
-0.281,-0.818,0.533,-9.155,-5.92,29.846
-0.278,-0.867,0.561,-8.24,-7.69,31.006
-0.263,-0.941,0.59,-7.141,-9.277,32.593
