aX,aY,aZ,gX,gY,gZ,,,,
0.308,-1.275,1.45,28.992,-82.825,-84.351,,,,
0.333,-1.295,1.424,34.18,-92.834,-91.187,,,,
0.351,-1.319,1.365,36.743,-102.478,-98.022,,,,
0.362,-1.329,1.276,38.574,-111.816,-106.018,,,,
0.387,-1.328,1.176,35.645,-120.3,-113.892,,,,
0.397,-1.274,1.067,29.907,-127.93,-121.765,,,,
0.392,-1.21,0.953,26.184,-134.094,-128.723,,,,
0.383,-1.125,0.855,25.33,-138.367,-134.888,,,,
0.369,-1.044,0.765,25.574,-141.602,-140.015,,,,
0.346,-0.948,0.687,26.794,-143.677,-144.348,,,,
0.304,-0.854,0.621,30.518,-144.653,-147.461,,,,
0.267,-0.778,0.572,34.668,-144.226,-149.109,,,,
0.254,-0.745,0.551,37.17,-142.883,-149.17,,,,
0.218,-0.675,0.487,36.56,-142.273,-148.926,,,,
0.183,-0.624,0.429,37.72,-142.151,-148.56,,,,
0.137,-0.569,0.357,37.964,-141.113,-147.949,,,,
0.091,-0.521,0.305,37.17,-139.954,-146.912,,,,
0.053,-0.478,0.245,35.889,-138,-145.386,,,,
0.007,-0.432,0.201,33.325,-136.047,-143.25,,,,
-0.051,-0.394,0.173,30.762,-133.606,-140.686,,,,
-0.091,-0.363,0.151,30.518,-130.859,-137.512,,,,
-0.121,-0.338,0.12,32.898,-127.38,-133.85,,,,
-0.158,-0.316,0.082,34.363,-124.084,-130.31,,,,
-0.193,-0.284,0.053,36.865,-120.483,-126.892,,,,
-0.238,-0.256,0.027,43.457,-116.089,-123.291,,,,
-0.283,-0.246,0.013,51.697,-111.084,-119.812,,,,
-0.329,-0.245,-0.026,58.289,-105.591,-116.089,,,,
-0.344,-0.244,-0.053,51.392,-100.586,-111.755,,,,
-0.356,-0.223,-0.075,46.753,-95.764,-107.727,,,,
-0.375,-0.211,-0.12,48.34,-91.248,-103.821,,,,
-0.395,-0.19,-0.178,51.88,-86.609,-100.342,,,,
-0.436,-0.19,-0.245,56.58,-81.787,-97.229,,,,
-0.457,-0.176,-0.289,56.58,-75.928,-93.811,,,,
-0.468,-0.174,-0.328,52.612,-70.496,-90.637,,,,
-0.478,-0.154,-0.355,49.622,-64.697,-87.769,,,,
-0.493,-0.144,-0.383,47.241,-59.265,-84.656,,,,
-0.51,-0.134,-0.402,42.847,-53.589,-82.031,,,,
-0.519,-0.116,-0.402,32.715,-48.523,-79.346,,,,
-0.521,-0.087,-0.387,20.447,-44.067,-76.477,,,,
-0.532,-0.063,-0.374,11.475,-39.978,-73.669,,,,
-0.551,-0.044,-0.353,2.319,-36.621,-70.862,,,,
-0.563,-0.021,-0.317,-8.057,-33.997,-67.81,,,,
-0.565,0.004,-0.277,-16.846,-31.86,-64.758,,,,
-0.568,0.039,-0.254,-22.644,-29.968,-61.768,,,,
-0.572,0.09,-0.246,-28.015,-28.687,-58.105,,,,
-0.578,0.153,-0.261,-29.663,-27.466,-53.406,,,,
-0.601,0.217,-0.299,-26.367,-26.001,-47.974,,,,
-0.635,0.279,-0.353,-24.292,-23.926,-41.321,,,,
-0.674,0.342,-0.411,-20.996,-20.752,-34.18,,,,
-0.696,0.404,-0.463,-17.395,-16.418,-26.062,,,,
-0.705,0.455,-0.508,-12.146,-11.658,-17.151,,,,
-0.717,0.499,-0.56,-4.517,-6.042,-7.874,,,,
-0.725,0.521,-0.616,3.662,0.732,1.343,,,,
-0.729,0.519,-0.686,5.432,8.545,12.207,,,,
-0.725,0.51,-0.718,-2.136,17.517,23.315,,,,
-0.723,0.522,-0.787,-10.742,26.794,33.997,,,,
-0.685,0.557,-0.853,-20.02,37.659,45.227,,,,
-0.637,0.599,-0.893,-32.349,49.744,57.434,,,,
-0.592,0.637,-0.936,-42.603,61.951,70.74,,,,
-0.508,0.696,-0.974,-50.537,75.623,84.29,,,,
-0.409,0.795,-0.964,-60.547,90.149,97.534,,,,
-0.299,0.919,-1.01,-66.04,103.943,111.816,,,,
-0.151,1.074,-1.108,-76.233,116.699,127.136,,,,
-0.001,1.219,-1.291,-86.365,130.188,144.165,,,,
0.141,1.455,-1.632,-102.905,146.24,163.025,,,,
0.369,1.678,-1.994,-118.896,169.922,184.631,,,,
0.697,1.879,-2.284,-124.268,201.965,208.618,,,,
1.145,1.962,-2.531,-120.178,240.417,236.572,,,,
1.728,2.023,-2.706,-120.3,283.081,265.625,,,,
2.379,1.996,-2.768,-113.892,330.261,295.959,,,,
3.083,1.846,-2.737,-101.013,378.723,325.928,,,,
3.774,1.521,-2.399,-99.67,428.955,354.431,,,,
4,1.069,-1.704,-130.493,477.905,376.587,,,,
4,0.656,-0.515,-203.369,521.484,388.245,,,,
4,0.363,1.102,-269.775,558.289,385.437,,,,
4,-0.104,3.176,-256.592,583.191,376.038,,,,
4,-0.694,4,-189.575,580.383,368.408,,,,
4,-1.979,4,-25.33,533.752,362.61,,,,
3.61,-3.586,4,110.107,436.279,350.281,,,,
2.841,-4,4,115.662,328.186,318.726,,,,
1.818,-4,4,85.266,227.661,257.446,,,,
1.132,1.314,0.958,22.644,192.2,207.764,,,,
2.459,-2.656,4,13,155.334,240.234,,,,
0.958,-3.635,4,-13.916,-5.249,102.844,,,,
1.126,-4,4,12.207,-8.118,106.812,,,,
1.564,-4,4,-88.257,0.061,65.491,,,,
0.967,-3.154,3.178,-34.973,-73.364,14.954,,,,
0.895,-3.036,2.252,-18.677,-96.985,-17.395,,,,
1.007,-2.403,1.797,-18.799,-92.163,-37.415,,,,
0.832,-1.859,1.183,-12.024,-105.164,-62.073,,,,
0.664,-1.383,0.751,-6.958,-103.882,-75.806,,,,
0.593,-0.985,0.581,-4.272,-93.628,-77.881,,,,
0.485,-0.76,0.397,-0.122,-86.06,-75.439,,,,
0.388,-0.605,0.292,4.333,-77.332,-71.35,,,,
0.32,-0.492,0.297,4.272,-66.833,-64.392,,,,
0.266,-0.438,0.39,3.54,-56.641,-56.152,,,,
0.233,-0.458,0.516,7.751,-49.072,-48.096,,,,
0.234,-0.53,0.665,13.184,-43.396,-41.077,,,,
0.239,-0.632,0.757,19.104,-41.016,-35.706,,,,
0.243,-0.761,0.822,23.865,-40.894,-32.043,,,,
0.247,-0.875,0.861,30.334,-41.016,-30.579,,,,
0.265,-0.962,0.884,37.72,-41.809,-31.372,,,,
0.305,-1.025,0.898,45.288,-42.786,-33.875,,,,
0.332,-1.104,0.896,48.828,-43.945,-36.621,,,,
0.347,-1.176,0.874,50.903,-45.288,-40.771,,,,
0.366,-1.206,0.862,53.101,-46.021,-46.875,,,,
0.375,-1.179,0.878,52.917,-46.265,-53.772,,,,
0.366,-1.125,0.925,52.063,-46.204,-60.303,,,,
0.36,-1.065,1.007,51.331,-46.875,-65.674,,,,
0.349,-1.023,1.095,51.147,-48.035,-69.946,,,,
0.366,-1.02,1.194,51.941,-50.293,-73.059,,,,
0.376,-1.023,1.281,53.467,-54.382,-76.172,,,,
0.374,-1.053,1.332,61.035,-60.12,-79.407,,,,
0.39,-1.118,1.385,69.214,-65.857,-83.13,,,,
0.443,-1.202,1.431,68.054,-72.266,-87.158,,,,
0.483,-1.24,1.43,63.66,-81.238,-93.262,,,,
0.521,-1.267,1.42,56.03,-90.82,-100.22,,,,
0.505,-1.253,1.384,42.725,-100.464,-106.995,,,,
0.482,-1.228,1.295,37.537,-109.497,-114.38,,,,
0.495,-1.203,1.196,36.316,-115.54,-120.605,,,,
0.483,-1.159,1.036,36.865,-119.69,-126.465,,,,
0.468,-1.102,0.797,42.114,-121.887,-131.775,,,,
0.435,-1.04,0.464,48.889,-120.85,-136.597,,,,
0.401,-0.989,0.109,55.359,-115.417,-140.686,,,,
0.351,-0.972,-0.179,60.608,-107.056,-144.348,,,,
0.311,-0.961,-0.111,63.477,-98.877,-148.926,,,,
0.292,-0.977,0.333,55.908,-95.703,-152.893,,,,
0.299,-0.938,0.779,38.086,-95.337,-155.396,,,,
0.287,-0.82,1.015,17.517,-97.9,-156.799,,,,
0.264,-0.66,1.14,-4.517,-103.943,-156.738,,,,
0.223,-0.521,1.182,-20.569,-112.793,-154.541,,,,
0.193,-0.428,1.154,-25.635,-122.62,-151.489,,,,
0.176,-0.364,1.104,-24.048,-131.714,-147.217,,,,
0.164,-0.32,1.014,-19.348,-139.771,-142.822,,,,
0.13,-0.303,0.883,-10.01,-147.217,-138.55,,,,
0.104,-0.305,0.726,2.014,-152.527,-134.644,,,,
0.054,-0.316,0.574,10.681,-155.579,-131.226,,,,
0.01,-0.31,0.447,16.663,-156.067,-128.845,,,,
-0.026,-0.315,0.34,17.517,-154.907,-126.282,,,,
-0.081,-0.328,0.292,13.062,-151.917,-123.474,,,,
-0.151,-0.297,0.25,2.686,-148.621,-120.605,,,,
-0.182,-0.3,0.231,-1.343,-144.714,-116.333,,,,
-0.215,-0.273,0.194,-2.014,-140.808,-112.427,,,,
-0.257,-0.233,0.171,0.244,-137.085,-109.009,,,,
-0.285,-0.186,0.13,3.296,-133.423,-104.98,,,,
-0.321,-0.135,0.086,5.249,-130.127,-100.708,,,,
-0.368,-0.097,0.037,9.216,-126.465,-95.947,,,,
-0.4,-0.065,-0.003,13.428,-122.314,-90.942,,,,
-0.418,-0.05,-0.028,15.991,-117.859,-85.999,,,,
-0.437,-0.042,-0.048,18.25,-113.892,-81.482,,,,
-0.472,-0.063,-0.085,21.301,-110.168,-76.904,,,,
-0.498,-0.087,-0.125,21.118,-106.384,-72.51,,,,
-0.528,-0.121,-0.159,19.958,-102.234,-68.665,,,,
-0.554,-0.161,-0.177,16.785,-97.9,-65.125,,,,
-0.568,-0.192,-0.189,13.367,-93.323,-61.89,,,,
-0.593,-0.21,-0.214,12.939,-88.745,-59.082,,,,
-0.636,-0.225,-0.232,15.442,-83.374,-56.519,,,,
-0.644,-0.247,-0.24,17.822,-77.271,-53.65,,,,
-0.644,-0.246,-0.248,19.043,-70.862,-51.27,,,,
-0.65,-0.25,-0.266,20.752,-64.819,-48.828,,,,
-0.651,-0.226,-0.276,20.386,-58.594,-46.692,,,,
-0.645,-0.184,-0.284,18.127,-53.406,-44.617,,,,
-0.662,-0.154,-0.316,16.479,-48.584,-42.114,,,,
-0.669,-0.1,-0.344,12.939,-43.64,-39.856,,,,
-0.668,-0.028,-0.378,7.019,-38.696,-37.231,,,,
-0.681,0.062,-0.422,1.038,-33.875,-33.875,,,,
-0.693,0.159,-0.479,-4.211,-28.381,-29.48,,,,
-0.699,0.259,-0.552,-9.705,-22.583,-23.804,,,,
-0.705,0.356,-0.622,-14.832,-16.174,-16.785,,,,
-0.717,0.441,-0.671,-14.343,-9.033,-9.216,,,,
-0.7,0.485,-0.689,-8.545,-1.221,-1.526,,,,
-0.667,0.477,-0.682,-1.953,6.226,7.141,,,,
-0.637,0.405,-0.63,3.723,13.55,15.869,,,,
-0.632,0.363,-0.563,8.118,19.592,23.499,,,,
-0.61,0.303,-0.509,13.55,26.306,31.433,,,,
-0.579,0.297,-0.477,9.766,31.86,38.879,,,,
-0.56,0.311,-0.484,1.038,36.682,46.509,,,,
-0.543,0.354,-0.521,-3.967,42.114,54.688,,,,
-0.52,0.397,-0.582,-9.46,47.974,63.232,,,,
-0.489,0.466,-0.641,-17.578,54.932,72.266,,,,
-0.439,0.543,-0.735,-20.203,62.988,82.764,,,,
-0.389,0.66,-0.854,-17.883,72.388,94.238,,,,
-0.337,0.753,-1.019,-9.155,83.557,108.459,,,,
-0.297,0.847,-1.15,-0.305,97.595,123.718,,,,
-0.199,0.934,-1.246,4.761,115.112,140.747,,,,
-0.037,1.01,-1.309,1.77,133.301,158.813,,,,
0.165,1.066,-1.367,-6.409,151.062,178.528,,,,
0.377,1.037,-1.518,-11.353,169.556,198.914,,,,
0.597,0.996,-1.685,-20.203,188.477,218.506,,,,
0.878,0.981,-1.861,-38.147,211.853,236.877,,,,
1.204,0.956,-1.953,-60.913,239.075,254.7,,,,
1.587,0.946,-1.921,-81.848,270.996,272.4,,,,
1.943,0.893,-1.724,-98.694,305.786,289.49,,,,
2.316,0.751,-1.306,-121.582,341.248,305.542,,,,
2.674,0.603,-0.689,-151.55,373.962,319.153,,,,
2.977,0.404,0.084,-165.222,401.55,328.613,,,,
3.2,0.095,0.965,-150.635,421.265,336.792,,,,
3.349,-0.414,1.918,-104.126,429.26,343.506,,,,
3.301,-1.075,2.777,-42.053,419.739,346.313,,,,
3.022,-1.758,3.468,5.249,392.273,341.858,,,,
2.713,-2.438,3.998,22.705,352.417,330.078,,,,
2.363,-3.042,4,19.043,302.734,307.739,,,,
1.942,-3.468,4,2.869,246.155,276.062,,,,
1.48,-3.649,4,-20.447,191.101,237.732,,,,
0.764,-3.308,2.077,-42.236,157.654,199.219,,,,
1.39,-1.337,-0.794,-34.363,179.443,173.889,,,,
1.872,-1.993,1.692,7.08,163.818,166.687,,,,
1.061,-2.418,3.198,25.208,88.745,114.868,,,,
0.902,-2.844,3.242,49.927,75.989,100.525,,,,
1.14,-2.788,3.638,0.854,74.097,87.708,,,,
0.993,-2.497,3.354,-14.648,32.166,60.486,,,,
0.842,-2.337,2.831,-16.235,-6.897,32.532,,,,
0.867,-2.154,2.457,-22.339,-26.001,19.531,,,,
0.864,-2.037,1.996,-28.564,-42.48,6.531,,,,
0.805,-1.856,1.569,-29.297,-56.641,-7.69,,,,
0.733,-1.663,1.235,-28.442,-63.721,-19.47,,,,
0.686,-1.504,0.992,-25.269,-64.026,-27.649,,,,
0.641,-1.405,0.778,-15.32,-60.791,-33.63,,,,
0.581,-1.338,0.609,-3.723,-56.519,-38.818,,,,
0.519,-1.26,0.522,3.662,-51.147,-43.213,,,,
0.467,-1.178,0.522,5.92,-45.898,-46.631,,,,
0.434,-1.091,0.608,7.69,-40.894,-48.889,,,,
0.426,-1.048,0.716,10.498,-38.147,-50.659,,,,
0.412,-1.037,0.789,12.634,-38.33,-51.941,,,,
0.412,-1.047,0.834,13.306,-39.856,-52.49,,,,
0.422,-1.047,0.847,14.221,-41.382,-53.65,,,,
0.416,-1.017,0.833,21.729,-42.297,-55.969,,,,
0.416,-1.027,0.788,34.424,-42.48,-58.228,,,,
0.419,-1.072,0.761,48.767,-40.894,-61.218,,,,
0.424,-1.142,0.763,59.509,-39.063,-64.087,,,,
0.431,-1.23,0.798,65.918,-37.72,-67.81,,,,
0.447,-1.32,0.86,69.641,-37.109,-73.059,,,,
0.459,-1.403,0.964,71.533,-37.659,-80.078,,,,
0.505,-1.483,1.095,66.711,-40.1,-87.463,,,,
0.51,-1.506,1.217,53.711,-46.082,-95.764,,,,
0.516,-1.5,1.315,39.734,-54.382,-104.37,,,,
0.549,-1.419,1.393,23.621,-63.354,-111.816,,,,
0.584,-1.323,1.423,12.268,-73.608,-118.835,,,,
0.589,-1.207,1.395,5.249,-85.632,-125.305,,,,
0.571,-1.151,1.368,5.31,-96.985,-130.005,,,,
0.57,-1.156,1.324,12.939,-105.896,-133.972,,,,
0.576,-1.191,1.2,29.785,-111.755,-138.55,,,,
0.576,-1.174,1.032,46.57,-115.234,-143.677,,,,
0.567,-1.126,0.881,59.143,-116.821,-149.414,,,,
0.557,-1.055,0.79,65.308,-116.943,-153.931,,,,
0.556,-0.982,0.725,67.993,-117.065,-157.776,,,,
0.559,-0.909,0.663,70.923,-117.981,-161.621,,,,
0.573,-0.908,0.656,67.81,-119.873,-165.039,,,,
0.545,-0.987,0.723,51.575,-122.986,-167.358,,,,
0.509,-1.065,0.8,33.875,-127.197,-171.082,,,,
0.491,-1.135,0.843,20.508,-131.653,-175.232,,,,
0.505,-1.141,0.871,6.836,-135.559,-179.504,,,,
0.499,-1.075,0.858,-2.869,-140.747,-184.326,,,,
0.484,-0.988,0.8,-6.348,-146.912,-188.599,,,,
0.449,-0.882,0.71,-4.211,-152.222,-192.017,,,,
0.414,-0.778,0.608,4.761,-155.579,-194.58,,,,
0.381,-0.659,0.512,17.639,-156.921,-196.289,,,,
0.336,-0.56,0.416,29.419,-156.738,-196.594,,,,
0.312,-0.473,0.331,34.973,-155.701,-195.984,,,,
0.285,-0.393,0.244,31.616,-154.907,-193.726,,,,
0.203,-0.327,0.135,22.156,-154.419,-190.735,,,,
0.082,-0.285,0.06,15.442,-153.015,-187.561,,,,
0.042,-0.24,0.02,9.46,-149.353,-183.167,,,,
-0.01,-0.156,-0.024,2.075,-145.996,-178.101,,,,
-0.077,-0.128,-0.065,8.179,-142.578,-171.936,,,,
-0.147,-0.089,-0.096,17.395,-137.146,-166.138,,,,
-0.193,-0.064,-0.11,28.564,-131.226,-159.851,,,,
-0.246,-0.046,-0.151,42.725,-124.146,-154.114,,,,
-0.278,0.01,-0.155,45.349,-118.469,-148.682,,,,
-0.322,0.055,-0.167,43.579,-113.647,-142.456,,,,
-0.386,0.08,-0.207,45.593,-108.398,-135.864,,,,
-0.446,0.108,-0.258,42.48,-103.088,-129.15,,,,
-0.503,0.142,-0.299,36.377,-97.107,-122.192,,,,
-0.547,0.157,-0.345,31.25,-90.759,-114.502,,,,
-0.586,0.177,-0.374,26.306,-83.923,-106.445,,,,
-0.618,0.178,-0.406,24.292,-76.721,-97.961,,,,
-0.647,0.186,-0.443,25.024,-69.153,-89.844,,,,
-0.689,0.208,-0.478,24.963,-61.218,-81.726,,,,
-0.722,0.246,-0.503,24.719,-52.917,-74.097,,,,
-0.739,0.299,-0.534,24.902,-44.373,-65.918,,,,
-0.758,0.354,-0.573,26.306,-36.072,-57.251,,,,
-0.773,0.398,-0.639,29.114,-27.771,-48.157,,,,
-0.785,0.421,-0.706,31.25,-19.348,-38.696,,,,
-0.786,0.441,-0.739,26.733,-10.437,-28.87,,,,
-0.781,0.457,-0.734,19.348,-1.953,-19.714,,,,
-0.775,0.451,-0.687,11.902,6.042,-10.681,,,,
-0.763,0.406,-0.594,3.235,12.817,-2.075,,,,
-0.753,0.328,-0.47,-5.615,18.127,6.165,,,,
-0.746,0.24,-0.321,-13.855,22.095,13.428,,,,
-0.728,0.168,-0.195,-18.494,25.574,19.653,,,,
-0.714,0.112,-0.102,-17.273,29.175,25.024,,,,
-0.706,0.084,-0.035,-15.93,31.433,29.907,,,,
-0.697,0.08,0.012,-16.907,32.776,34.79,,,,
-0.688,0.099,0.043,-18.433,33.142,39.001,,,,
-0.679,0.138,0.051,-19.043,33.142,43.213,,,,
-0.669,0.194,0.043,-20.996,32.837,48.035,,,,
-0.656,0.264,0.01,-23.987,32.654,53.467,,,,
-0.644,0.348,-0.036,-26.367,32.654,59.57,,,,
-0.62,0.427,-0.094,-27.222,33.691,66.223,,,,
-0.599,0.489,-0.155,-26.245,35.461,73.669,,,,
-0.579,0.529,-0.204,-25.452,38.147,81.787,,,,
-0.537,0.543,-0.241,-23.987,41.87,90.698,,,,
-0.485,0.554,-0.262,-24.78,46.143,99.915,,,,
-0.417,0.58,-0.289,-28.381,50.659,109.375,,,,
-0.347,0.629,-0.347,-39.734,54.81,119.324,,,,
-0.305,0.707,-0.425,-57.678,59.204,130.188,,,,
-0.241,0.835,-0.587,-77.454,64.758,142.578,,,,
-0.158,1.017,-0.825,-96.252,72.449,156.189,,,,
-0.039,1.226,-1.145,-108.398,84.473,172.363,,,,
0.077,1.353,-1.533,-106.995,101.074,192.444,,,,
0.216,1.327,-1.763,-93.018,127.014,215.21,,,,
0.428,1.184,-1.992,-86.609,161.316,242.004,,,,
0.797,0.917,-1.85,-89.6,206.238,269.287,,,,
1.247,0.489,-1.506,-85.754,247.253,293.457,,,,
1.646,-0.004,-1.075,-85.632,284.119,312.378,,,,
1.96,-0.501,-0.541,-85.205,313.11,321.35,,,,
2.206,-0.978,0.041,-85.388,335.632,322.571,,,,
2.319,-1.375,0.657,-84.717,348.511,314.758,,,,
2.158,-1.692,1.223,-79.59,351.379,299.866,,,,
2.017,-2.062,2.085,-83.435,350.159,283.875,,,,
1.945,-2.465,3.251,-79.102,342.407,264.771,,,,
1.669,-2.446,3.589,-40.833,315.491,241.272,,,,
1.268,-2.184,3.385,3.845,277.039,220.154,,,,
0.973,-1.035,2.248,26.062,239.868,205.2,,,,
1.131,-0.147,1.459,33.142,216.919,209.229,,,,
1.353,-2.228,3.264,37.292,165.466,187.256,,,,
0.829,-3.492,3.654,43.579,99.243,142.578,,,,
0.729,-3.644,3.334,4.333,77.82,129.272,,,,
0.671,-3.274,2.991,-39.673,53.833,97.046,,,,
0.472,-2.844,2.466,-39.124,20.081,66.162,,,,
0.401,-2.58,2.091,-34.302,2.075,41.87,,,,
0.419,-2.312,1.899,-24.719,-6.775,22.583,,,,
0.438,-2.171,1.706,-13.062,-17.639,4.028,,,,
0.436,-1.987,1.53,-7.69,-28.381,-12.878,,,,
0.386,-1.775,1.363,-8.484,-37.476,-27.527,,,,
0.335,-1.556,1.25,-12.39,-43.579,-38.879,,,,
0.287,-1.328,1.133,-11.719,-46.814,-45.41,,,,
0.244,-1.152,0.975,-6.409,-48.401,-48.645,,,,
0.194,-1.048,0.814,0.122,-48.828,-49.072,,,,
0.143,-0.984,0.697,4.944,-48.645,-48.706,,,,
0.109,-0.931,0.64,6.836,-46.814,-47.485,,,,
0.094,-0.877,0.597,8.24,-43.64,-45.288,,,,
0.077,-0.834,0.567,10.742,-40.833,-42.664,,,,
0.06,-0.829,0.559,13.245,-38.635,-40.344,,,,
0.053,-0.832,0.556,15.991,-36.133,-38.452,,,,
0.044,-0.825,0.551,18.616,-33.691,-36.804,,,,
0.031,-0.825,0.537,22.339,-31.616,-34.912,,,,
0.028,-0.836,0.542,26.367,-29.114,-33.264,,,,
0.031,-0.853,0.563,28.87,-26.794,-31.616,,,,
0.031,-0.873,0.594,29.663,-25.269,-30.396,,,,
0.034,-0.895,0.624,30.029,-24.536,-29.602,,,,
0.037,-0.921,0.669,28.564,-24.109,-29.358,,,,
0.053,-0.967,0.724,27.283,-24.292,-29.297,,,,
0.076,-1.03,0.769,26.184,-25.085,-29.602,,,,
0.08,-1.088,0.815,26.367,-26.489,-31.311,,,,
0.09,-1.156,0.873,24.658,-28.32,-33.691,,,,
0.064,-1.25,0.943,24.597,-30.579,-36.804,,,,
0.104,-1.358,1.049,25.757,-32.349,-40.161,,,,
0.129,-1.465,1.132,30.762,-35.522,-45.41,,,,
0.159,-1.568,1.224,35.889,-40.283,-52.429,,,,
0.187,-1.69,1.312,36.56,-46.204,-60.73,,,,
0.243,-1.775,1.384,34.912,-54.016,-71.228,,,,
0.265,-1.803,1.402,33.264,-63.904,-84.229,,,,
0.292,-1.789,1.387,31.25,-74.89,-97.9,,,,
0.336,-1.734,1.352,26.611,-85.999,-111.45,,,,
0.35,-1.656,1.286,21.912,-96.863,-124.268,,,,
0.369,-1.58,1.218,17.639,-106.506,-135.254,,,,
0.382,-1.501,1.156,14.771,-114.502,-145.081,,,,
0.403,-1.412,1.085,13.977,-121.704,-153.992,,,,
0.412,-1.312,0.995,14.465,-128.418,-161.926,,,,
0.391,-1.19,0.898,15.442,-134.094,-169.128,,,,
0.365,-1.065,0.826,17.7,-137.878,-174.805,,,,
0.359,-0.954,0.779,20.325,-140.686,-178.833,,,,
0.346,-0.829,0.721,23.621,-143.311,-181.763,,,,
0.336,-0.726,0.637,26.978,-146.118,-183.35,,,,
0.29,-0.635,0.537,26.306,-148.682,-183.777,,,,
0.224,-0.552,0.442,24.963,-150.635,-183.35,,,,
0.185,-0.493,0.363,24.353,-150.513,-181.519,,,,
0.13,-0.427,0.315,22.034,-149.353,-179.26,,,,
0.078,-0.396,0.286,25.269,-147.644,-176.697,,,,
0.026,-0.362,0.227,27.222,-145.325,-174.133,,,,
0.004,-0.312,0.221,20.386,-143.677,-170.776,,,,
-0.03,-0.262,0.181,18.616,-141.907,-167.48,,,,
-0.057,-0.203,0.133,20.508,-140.686,-164.429,,,,
-0.106,-0.156,0.058,22.156,-139.221,-160.583,,,,
-0.171,-0.104,-0.006,20.569,-137.268,-156.555,,,,
-0.235,-0.051,-0.061,18.616,-134.766,-151.794,,,,
-0.287,-0.022,-0.118,19.104,-131.226,-146.545,,,,
-0.323,0.009,-0.16,18.677,-127.319,-140.625,,,,
-0.358,0.03,-0.21,23.987,-122.498,-134.827,,,,
-0.447,0.075,-0.282,32.898,-117.065,-130.005,,,,
-0.509,0.108,-0.338,29.48,-111.511,-123.901,,,,
-0.546,0.127,-0.381,26.794,-104.919,-116.821,,,,
-0.587,0.154,-0.417,20.63,-98.083,-109.07,,,,
-0.632,0.189,-0.447,17.456,-91.125,-101.196,,,,
-0.671,0.218,-0.479,17.822,-83.496,-93.323,,,,
-0.71,0.25,-0.513,16.968,-76.172,-85.205,,,,
-0.735,0.282,-0.551,16.357,-68.726,-76.721,,,,
-0.772,0.301,-0.597,14.771,-61.157,-67.81,,,,
-0.815,0.321,-0.63,12.573,-53.223,-58.899,,,,
-0.837,0.344,-0.642,9.705,-44.617,-50.232,,,,
-0.856,0.365,-0.636,6.165,-36.316,-41.382,,,,
-0.871,0.371,-0.622,3.662,-28.381,-32.532,,,,
-0.87,0.355,-0.601,3.662,-20.63,-23.254,,,,
-0.867,0.316,-0.567,3.357,-13.489,-13.916,,,,
-0.861,0.263,-0.522,2.014,-7.202,-5.92,,,,
-0.852,0.202,-0.464,-0.061,-1.404,1.343,,,,
-0.837,0.131,-0.403,-2.136,3.967,8.301,,,,
-0.82,0.063,-0.354,-4.089,8.423,14.221,,,,
-0.809,0.012,-0.32,-5.249,12.329,19.165,,,,
-0.799,-0.024,-0.298,-6.104,15.808,23.254,,,,
-0.781,-0.038,-0.28,-6.409,19.653,26.733,,,,
-0.763,-0.041,-0.268,-6.226,23.315,30.151,,,,
-0.745,-0.028,-0.263,-6.531,26.489,33.325,,,,
-0.728,-0.008,-0.263,-6.714,29.236,36.377,,,,
-0.708,0.019,-0.269,-6.348,32.166,39.429,,,,
-0.683,0.049,-0.284,-5.249,34.79,42.725,,,,
-0.661,0.084,-0.293,-3.601,37.476,46.082,,,,
-0.63,0.109,-0.306,-2.686,40.222,49.866,,,,
-0.595,0.116,-0.323,-4.7,42.297,54.138,,,,
-0.574,0.124,-0.34,-8.484,44.128,58.167,,,,
-0.55,0.124,-0.38,-11.108,46.326,62.439,,,,
-0.487,0.15,-0.415,-16.907,49.561,66.467,,,,
-0.431,0.206,-0.473,-27.405,52.673,70.801,,,,
-0.392,0.278,-0.532,-40.344,56.519,75.562,,,,
-0.34,0.372,-0.633,-56.213,61.279,80.994,,,,
-0.289,0.503,-0.767,-79.163,66.956,86.914,,,,
-0.24,0.682,-0.917,-103.821,75.012,94.116,,,,
-0.182,0.898,-1.133,-120.117,85.327,102.356,,,,
-0.082,1.16,-1.376,-124.268,100.647,113.342,,,,
0.023,1.433,-1.695,-120.972,119.446,127.014,,,,
0.137,1.677,-2.034,-116.394,145.142,146.301,,,,
0.348,1.788,-2.204,-107.849,177.917,169.556,,,,
0.649,1.875,-2.405,-104.919,216.797,197.266,,,,
1.117,1.875,-2.437,-112,263.062,227.844,,,,
1.644,1.771,-2.174,-126.16,309.753,257.08,,,,
2.233,1.511,-1.681,-128.479,360.352,286.133,,,,
2.815,1.171,-0.971,-133.484,404.175,311.829,,,,
3.246,0.813,-0.138,-133.362,440.308,330.688,,,,
3.535,0.374,0.868,-119.629,467.224,345.703,,,,
3.834,-0.296,2.161,-92.896,484.131,358.521,,,,
3.81,-1.113,3.443,-34.607,480.652,364.197,,,,
3.459,-1.955,4,39.856,447.754,359.436,,,,
2.96,-2.661,4,83.435,390.564,343.689,,,,
2.434,-3.228,4,93.75,320.435,318.909,,,,
1.835,-3.21,4,81.055,254.822,288.208,,,,
1.269,-1.682,2.056,38.086,211.365,260.803,,,,
1.32,2.213,-0.897,9.583,211.426,270.02,,,,
2.318,-1.987,3.471,25.391,180.786,272.888,,,,
1.18,-3.676,3.981,87.219,84.351,190.491,,,,
